lat,lon,surface,code_culture,value
43.8818,-0.14948,1.02,VRC,8568
43.89676,-0.15015,2.12,VRC,17808
43.83092,-0.14596,7.01,MIS,74796
43.8418,-0.14344,18.23,MIS,194514
43.85094,-0.14718,7.22,ORH,48446
43.84772,-0.1458,3.4,TRN,29750
43.85289,-0.14664,7.99,VRC,67116
43.82794,-0.14191,1.55,VRC,13020
43.82996,-0.14231,1.86,MIS,19846
43.82586,-0.1413,0.7,VRC,5879
43.85538,-0.14385,0.61,VRC,5124
43.85297,-0.14232,6.3,VRC,52919
43.8553,-0.14154,0.5,VRC,4199
44.65004,-0.20217,0.97,VRC,8148
43.86466,-0.14502,1.0,CZH,13320
43.86608,-0.14582,2.03,CZH,27039
43.86821,-0.1449,5.21,TRN,45587
43.87862,-0.14666,1.38,VRN,11591
43.88035,-0.14716,1.86,VRC,15623
43.88114,-0.14774,2.82,VRC,23688
43.89252,-0.14804,10.04,TRN,87850
43.8636,-0.14377,1.6,CZH,21312
43.88008,-0.14538,4.78,VRC,40151
43.8651,-0.14273,4.8,TTH,41663
43.91049,-0.155,4.0,VRC,33599
43.8397,-0.12978,0.54,MIS,5761
43.89433,-0.14595,6.39,VRC,53675
43.8796,-0.14257,1.64,MIS,17498
43.89606,-0.14333,0.51,MIS,5441
43.90014,-0.15582,5.47,VRC,45948
43.90278,-0.15483,0.69,VRC,5795
43.8982,-0.15444,1.25,VRC,10500
43.91232,-0.15423,5.82,MIS,62099
43.91974,-0.15688,0.86,VRC,7223
43.9207,-0.15676,2.68,MIS,28595
43.92976,-0.15815,1.68,VRC,14111
43.92613,-0.15707,1.54,MIS,16431
43.92998,-0.15728,0.1,VRC,840
43.9307,-0.15674,4.19,MIS,44707
43.91928,-0.15507,9.65,VRC,81060
43.92293,-0.15587,1.34,MIS,14297
43.92252,-0.15493,1.26,VRC,10584
44.71934,-0.25071,1.2,VRC,10079
43.92824,-0.15594,10.34,VRC,86856
43.89875,-0.15258,0.99,VRC,8315
43.89914,-0.15248,1.1,VRC,9240
43.90795,-0.153,2.09,MIS,22300
43.90936,-0.15298,2.49,SOJ,43326
43.90095,-0.15129,9.9,VRC,83160
43.89958,-0.15041,1.45,TRN,12687
43.90241,-0.15074,1.26,VRC,10584
43.9109,-0.15175,4.3,SOJ,74820
43.85087,-0.13131,2.0,MIS,21340
43.91386,-0.15214,12.86,MIS,137216
43.90852,-0.15123,1.24,VRC,10415
43.90846,-0.15045,0.3,VRN,2519
43.92126,-0.15449,1.76,MIS,18779
43.92186,-0.1533,2.62,MIS,27955
43.91828,-0.15253,9.49,TRN,83037
43.92138,-0.1517,0.9,MIS,9603
43.92492,-0.1524,29.28,MIS,312417
43.9359,-0.15845,0.33,MIS,3521
43.93538,-0.15787,0.24,FLA,4800
43.9475,-0.15925,3.98,TRN,34824
43.94576,-0.15746,10.51,TRN,91962
43.93567,-0.15625,2.79,VRC,23436
43.94937,-0.1569,1.85,TRN,16187
43.95958,-0.15978,0.53,MIS,5655
43.96954,-0.15901,5.15,VRC,43260
43.97046,-0.15928,0.57,VRC,4787
43.97086,-0.15856,1.27,VRC,10668
43.96708,-0.15706,0.89,VRC,7475
43.94693,-0.1537,14.65,TRN,128187
43.95898,-0.15611,0.5,MIS,5335
43.96894,-0.15609,2.02,MIS,21553
43.96998,-0.15606,1.43,MIS,15258
43.96796,-0.15483,1.56,VRC,13104
43.96954,-0.15435,4.25,MIS,45347
43.9702,-0.15406,0.3,MIS,3201
43.90579,-0.15011,2.1,VRC,17640
43.89908,-0.14921,2.03,VRC,17052
43.91664,-0.15034,4.8,TRN,42000
43.91264,-0.14977,2.96,MIS,31583
43.90592,-0.14875,1.69,VRC,14196
43.90246,-0.14806,2.07,VRC,17387
44.8454,-0.2592,0.44,VRC,3696
43.90857,-0.14872,8.61,TRN,75337
43.90324,-0.14687,2.78,VRC,23352
43.90536,-0.14658,6.01,VRC,50484
43.90674,-0.14703,5.03,MIS,53670
43.91015,-0.1473,11.95,MIS,127506
43.91606,-0.14767,1.65,TRN,14437
43.90252,-0.14405,2.45,VRC,20580
43.91466,-0.1451,6.55,VRC,55019
43.9193,-0.14859,4.77,MIS,50895
43.92862,-0.14752,2.47,TRN,21612
43.92125,-0.14601,0.97,TRN,8487
43.92742,-0.14693,5.28,TRN,46200
43.94224,-0.14622,6.01,MIS,64126
43.94132,-0.15036,2.29,BTH,23083
43.94266,-0.14925,5.25,MIS,56017
43.95025,-0.15026,2.97,MIS,31689
43.9691,-0.15028,1.53,TRN,13387
43.95306,-0.1516,7.44,MIS,79384
43.96976,-0.15222,2.41,MIS,25714
43.95078,-0.1491,3.84,MIS,40972
43.94546,-0.14853,3.12,MIS,33290
43.94362,-0.14738,1.68,BTH,16934
43.96584,-0.14872,3.38,VRC,28392
43.96734,-0.14748,1.33,VRC,11172
43.96848,-0.14847,2.67,TRN,23362
43.83056,-0.1389,0.86,MIS,9176
43.82704,-0.1382,6.88,TTH,59718
43.83977,-0.13874,10.02,MIS,106913
43.8502,-0.14094,1.73,VRN,14531
43.85127,-0.14038,1.12,VRC,9408
43.8519,-0.14085,1.31,VRC,11004
43.85476,-0.1396,2.36,VRC,19824
43.85028,-0.13925,2.1,VRN,17640
43.8513,-0.13883,0.93,VRC,7811
43.84604,-0.13771,3.67,CZH,48884
43.8559,-0.13928,0.89,VRC,7475
