lat,lon,surface,code_culture,value
47.7215,-2.20765,2.07,BTH,20865
47.7312,-2.2096,2.41,MIS,25714
47.73262,-2.20971,4.47,BTH,45057
47.72706,-2.20731,3.83,MIE,40866
47.7184,-2.20551,1.65,BTH,16631
47.72606,-2.20621,9.83,ORP,65959
47.73508,-2.20827,4.49,MIE,47908
47.73145,-2.20748,1.1,MIE,11737
47.7359,-2.20679,0.66,BTH,6652
47.70404,-2.20217,1.12,MIE,11950
47.71238,-2.20406,0.23,MIS,2454
47.71228,-2.20354,0.65,MIS,6935
47.71523,-2.20422,1.58,MIE,16858
47.71689,-2.20447,1.19,MIE,12697
47.70341,-2.20184,0.98,BTH,9878
47.7086,-2.20234,1.1,TTH,9548
47.70688,-2.20193,1.93,TTH,16752
47.70816,-2.2016,2.73,MLG,8736
47.71095,-2.20218,1.8,MIS,19206
47.71753,-2.20319,1.76,MIE,18779
47.7134,-2.20246,0.33,BTH,3326
47.71002,-2.2013,2.18,MIS,23260
47.72241,-2.20552,0.29,BTH,2923
47.72044,-2.20515,5.07,ORH,34019
47.7252,-2.20521,3.0,BTH,30240
47.72282,-2.20454,1.67,ORH,11205
47.72869,-2.20678,10.33,MIE,110221
47.72988,-2.20573,1.8,ORP,12078
47.73058,-2.20592,3.9,BTH,39312
47.7353,-2.20606,1.07,MIE,11416
47.7322,-2.20502,2.14,MIE,22833
47.71944,-2.20304,2.04,MIE,21766
47.73198,-2.20374,1.26,MIE,13444
47.7334,-2.20402,0.66,ORP,4428
47.73538,-2.20349,6.79,TTH,58937
47.60261,-2.19022,1.78,MIS,18992
47.60432,-2.18934,0.67,MIS,7148
47.59748,-2.18838,4.08,MIE,43533
47.5996,-2.18773,0.93,MIE,9923
47.59926,-2.18738,2.24,MIE,23900
47.6047,-2.18861,0.54,MIS,5761
47.6044,-2.18775,1.37,MIE,14617
47.61207,-2.19124,4.51,MIS,48121
47.61516,-2.19121,1.44,ORH,9662
47.62158,-2.19253,5.27,ORH,35361
47.62572,-2.1921,3.28,BTH,33062
47.61842,-2.19127,1.18,MIE,12590
47.6126,-2.18981,1.41,MIS,15044
47.59739,-2.18534,4.07,MIE,43426
47.5965,-2.18358,1.31,MIE,13977
47.60416,-2.18444,3.68,BTH,37094
47.6061,-2.18486,1.56,MIE,16645
47.61529,-2.18756,2.35,TTH,20398
47.61188,-2.18684,1.17,MIE,12483
47.6172,-2.18697,3.82,TTH,33157
47.6196,-2.18904,0.31,MCR,3075
47.61764,-2.18755,2.74,MIE,29235
47.62078,-2.18849,0.34,MCR,3372
47.62056,-2.18779,2.14,MCR,21228
47.6223,-2.18788,5.18,ORH,34757
47.61177,-2.18464,0.92,MIE,9816
47.6263,-2.18728,1.84,BTH,18547
47.62096,-2.18603,1.66,MCR,16467
47.62473,-2.18676,2.38,BTH,23990
47.62725,-2.19287,0.82,MIE,8749
47.63144,-2.19313,2.99,MIE,31903
47.63406,-2.19307,1.51,MIE,16111
47.63754,-2.19374,1.33,MIE,14191
47.63561,-2.19188,2.86,BTH,28828
47.63311,-2.19193,0.44,MIE,4694
47.6337,-2.19152,0.96,MIE,10243
47.63147,-2.19086,4.28,ORH,28718
47.63384,-2.19044,1.75,MIE,18672
47.64036,-2.19236,1.65,ORP,11071
47.64394,-2.19105,2.9,MIE,30943
47.64806,-2.19385,5.41,BTH,54532
47.78592,-2.29158,0.79,ORH,5300
47.64492,-2.19245,1.41,MIE,15044
47.64616,-2.1926,0.59,MIE,6295
47.64681,-2.19065,1.48,MIE,15791
47.65726,-2.1934,2.5,MIE,26675
47.66027,-2.19423,7.31,MIE,77997
47.66313,-2.19403,2.51,MIE,26781
47.66158,-2.19278,0.21,MIE,2240
47.63569,-2.19021,0.24,MIE,2560
47.63843,-2.1908,4.89,ORH,32811
47.63594,-2.1894,2.04,MIE,21766
47.63392,-2.18719,2.75,ORH,18452
47.63972,-2.18897,1.63,ORH,10937
47.63736,-2.18797,1.74,MIE,18565
47.63658,-2.18757,2.03,ORH,13621
47.63892,-2.18764,0.99,BTH,9979
47.64486,-2.18829,0.44,VRG,3634
47.64762,-2.19032,2.35,MIE,25074
47.64839,-2.18956,2.74,TTH,23783
47.66114,-2.19256,0.42,MIE,4481
47.6451,-2.18914,1.3,ORH,8723
47.65196,-2.18959,1.4,MIE,14937
47.64726,-2.18879,0.17,MIE,1813
47.64708,-2.18803,0.73,MIE,7789
47.5995,-2.18242,3.32,BTH,33465
47.60746,-2.18224,0.31,MIE,3307
47.60464,-2.18138,13.98,MIE,149166
47.60754,-2.18121,0.83,CZH,11055
47.6151,-2.18336,3.44,MIS,36704
47.61958,-2.18492,1.8,MIE,19206
47.6093,-2.18146,3.74,MIE,39905
47.61093,-2.18129,0.47,MIS,5014
47.6204,-2.18331,3.4,CZH,45288
47.59566,-2.17865,2.71,BTH,27316
47.59714,-2.17802,0.43,CZH,5727
47.59854,-2.17829,1.51,TTH,13106
47.6015,-2.17934,2.72,MIE,29022
47.6009,-2.17937,0.25,TTH,2170
47.59948,-2.17921,2.24,TTH,19443
47.6008,-2.17857,0.59,BTH,5947
47.60638,-2.1793,2.93,MIE,31263
47.59892,-2.17663,1.51,BTH,15220
47.60268,-2.178,0.86,MIE,9176
47.6008,-2.17782,0.33,MIS,3521
47.5997,-2.17761,0.78,MIE,8322
47.60542,-2.17849,0.46,MIE,4908
47.60726,-2.1781,3.96,BTH,39916
47.60958,-2.18102,0.82,MIE,8749
47.6318,-2.18237,0.78,TTH,6770
47.61972,-2.18138,0.59,MIE,6295
47.62574,-2.18161,3.72,MIE,39692
47.62056,-2.17996,1.76,BTH,17740
47.62432,-2.18032,3.41,MIE,36384
