lat,lon,surface,code_culture,value
47.57972,-1.99812,15.06,MIE,160690
47.59746,-1.99972,1.45,MIE,15471
47.46202,-1.98596,6.13,MLG,19616
47.46456,-1.98448,3.04,MIE,32436
47.46842,-1.98483,4.13,MIE,44067
47.46374,-1.98301,2.66,MIE,28382
47.48462,-1.98831,2.46,MIE,26248
47.47014,-1.98388,6.65,BTH,67032
47.47164,-1.98457,2.7,BTH,27216
47.48725,-1.98326,2.2,SOG,21824
47.47931,-1.98189,2.4,MCR,23808
47.49244,-1.98854,3.5,MIE,37345
47.50444,-1.99,3.63,CZH,48351
47.50331,-1.98882,3.99,CZH,53146
47.50184,-1.9871,7.46,MIE,79598
47.50532,-1.9874,2.09,CZH,27838
47.51592,-1.99099,3.1,MIE,33077
47.50739,-1.98812,3.18,BTH,32054
47.51336,-1.98849,6.33,CZH,84315
47.51139,-1.98826,3.15,MIE,33610
47.49874,-1.98375,0.05,FLA,1000
47.51108,-1.98655,0.51,MIE,5441
47.50678,-1.98571,6.13,MIS,65407
47.46856,-1.97889,3.14,MIE,33503
47.466,-1.97719,4.5,MIE,48015
47.47407,-1.97891,4.77,MIE,50895
47.47783,-1.97819,4.46,MIE,47588
47.4881,-1.97842,4.44,MIE,47374
47.4663,-1.97413,4.42,MIE,47161
47.48078,-1.9764,4.6,MIE,49081
47.48523,-1.97643,2.15,MIS,22940
47.47408,-1.97581,8.8,MIE,93896
47.47719,-1.97486,2.53,MLG,8096
47.47915,-1.97376,8.03,MIE,85680
47.49749,-1.98144,0.7,BTH,7055
47.49168,-1.97897,9.58,MLG,30656
47.49362,-1.97932,5.52,MLG,17663
47.50942,-1.98312,7.66,MIS,81732
47.5017,-1.97919,4.51,BTH,45460
47.49674,-1.97555,6.52,BTH,65721
47.49916,-1.97779,10.44,BTH,105235
47.5123,-1.97973,24.51,MIS,261521
47.51647,-1.97876,2.49,MIS,26568
47.53852,-1.99173,2.15,MIS,22940
47.53098,-1.99057,1.8,MIE,19206
47.5286,-1.98919,0.7,MLG,2239
47.54911,-1.99385,2.42,MCR,24006
47.55464,-1.99508,4.88,MIE,52069
47.56064,-1.9939,7.49,MIE,79918
47.55189,-1.9911,2.06,MIE,21980
47.52764,-1.98898,0.76,BTH,7660
47.529,-1.98851,0.8,BTH,8064
47.53238,-1.98955,1.6,MIE,17072
47.53337,-1.98938,3.82,BTH,38505
47.5308,-1.98888,2.1,MIE,22407
47.52679,-1.98662,5.69,MIE,60712
47.53055,-1.98643,1.35,VRG,11151
47.52848,-1.98561,3.02,BTH,30441
47.53694,-1.98701,4.34,MIS,46307
47.53974,-1.98779,3.51,MIE,37451
47.558,-1.99076,10.57,MIS,112781
47.56174,-1.99372,0.84,CZH,11188
47.57217,-1.99565,4.32,MLG,13824
47.57458,-1.99594,1.56,MLG,4992
47.57777,-1.99646,2.1,ORH,14091
47.57563,-1.99525,1.39,MLG,4447
47.56126,-1.99191,0.85,CZH,11322
47.58441,-1.99675,2.4,MCR,23808
47.58559,-1.99486,4.64,MLG,14847
47.59636,-1.9971,2.31,MIE,24647
47.59338,-1.99598,0.29,MLG,928
47.56432,-1.992,6.52,CZH,86846
47.56844,-1.99211,4.65,CZH,61938
47.57309,-1.99216,3.46,CZH,46087
47.57807,-1.99395,17.64,MIS,188218
47.56218,-1.99016,3.54,CZH,47152
47.56689,-1.9912,1.66,CZH,22111
47.57532,-1.99022,2.31,BTH,23284
47.59418,-1.99429,3.79,MLG,12128
47.59732,-1.99431,2.46,MIE,26248
47.58327,-1.99209,2.89,BTH,29131
47.53021,-1.98446,1.93,MIE,20593
47.54044,-1.98531,2.08,MIE,22193
47.52511,-1.98286,1.1,MCR,10912
47.53752,-1.98424,2.64,MIE,28168
47.56018,-1.98735,4.61,MIS,49188
47.55657,-1.98451,4.52,MIS,48228
47.54785,-1.98383,6.13,MIE,65407
47.55858,-1.98512,2.26,MIS,24114
47.55094,-1.98218,2.32,CZH,30902
47.55034,-1.98094,1.32,CZH,17582
47.55932,-1.98298,0.64,BTH,6451
47.55261,-1.98125,3.56,BTH,35884
47.56066,-1.98198,7.77,MIS,82905
47.56796,-1.9891,2.09,CZH,27838
47.57199,-1.98979,6.66,MIS,71062
47.56807,-1.98698,2.85,ORH,19123
47.57054,-1.98698,5.63,MIS,60072
47.57884,-1.98763,0.13,MIE,1387
47.58387,-1.99009,1.08,BTH,10886
47.58532,-1.9899,1.37,BTH,13809
47.59321,-1.99116,1.11,MIE,11843
47.59454,-1.99189,2.35,BTH,23688
47.59749,-1.99216,1.28,MIE,13657
47.59379,-1.98868,2.4,MIE,25608
47.5795,-1.98617,2.89,MIE,30836
47.57284,-1.98504,1.73,MIS,18459
47.5687,-1.98302,10.18,MIS,108620
47.5795,-1.98453,3.64,MIE,38838
47.58028,-1.98589,0.04,MIE,426
47.59508,-1.98716,4.1,MLG,13120
47.59638,-1.98558,2.94,MIE,31369
47.61198,-2.01351,0.77,MIE,8215
47.6024,-2.01097,4.46,BTH,44956
47.599,-2.00971,5.04,BTH,50803
47.60722,-2.01059,3.58,BTH,36086
47.61616,-2.01313,6.34,MIE,67647
47.62708,-2.01492,3.48,MIE,37131
47.62577,-2.01506,3.29,MIE,35104
47.63204,-2.01438,1.08,MIE,11523
47.61596,-2.0121,2.91,MCR,28867
47.71686,-2.01775,0.51,MIE,5441
47.62657,-2.01193,1.2,MIE,12804
47.63153,-2.01302,0.64,BTH,6451
47.60508,-2.00844,1.37,MIE,14617
47.61098,-2.01056,6.57,BTH,66225
47.64871,-2.01425,4.1,BTH,41327
47.60544,-2.00689,1.9,BTH,19152
47.61069,-2.00837,3.64,BTH,36691
47.60905,-2.00775,6.59,BTH,66427
47.61426,-2.00914,7.4,MIE,78958
47.62261,-2.01079,1.52,CZH,20246
47.63328,-2.01215,2.61,MIE,27848
47.6274,-2.01077,11.21,MIE,119610
47.62944,-2.01032,2.88,MCR,28569
47.63236,-2.01099,0.74,BTH,7459
47.62088,-2.00857,6.2,MLG,19840
47.6317,-2.01054,1.0,BTH,10080
47.63291,-2.01071,0.9,MIE,9603
47.63103,-2.00982,2.31,MLG,7392
47.63368,-2.00934,0.62,CZH,8258
47.63492,-2.01551,2.74,BTH,27619
47.63626,-2.01464,1.5,CZH,19980
47.65146,-2.01737,5.35,BTH,53927
47.63834,-2.0142,0.68,CZH,9057
47.63572,-2.01386,1.69,CZH,22510
47.6349,-2.01293,3.45,BTH,34776
47.64592,-2.01514,1.11,MIE,11843
