lat,lon,surface,code_culture,value
44.67702,-0.27431,0.26,VRC,2183
43.6959,-0.22144,2.69,MIS,28702
43.70218,-0.22239,0.89,MIS,9496
43.71902,-0.22783,1.84,SOG,18252
43.72179,-0.22924,4.3,MIS,45881
43.72396,-0.22851,2.47,MIS,26354
43.71184,-0.22601,5.86,MIS,62526
43.71814,-0.22667,13.11,MIS,139883
43.72336,-0.22669,1.49,TRN,13037
43.72462,-0.22677,3.28,BTH,33062
43.72043,-0.22622,0.78,SOJ,13572
43.72724,-0.22652,1.0,TRN,8750
43.75538,-0.2346,6.84,MIS,72982
45.72102,-0.42736,0.29,VRC,2435
43.73171,-0.22837,1.4,MIS,14937
43.73638,-0.22892,9.08,SOJ,157992
43.73847,-0.22995,2.25,MIS,24007
43.74344,-0.22733,2.18,MIS,23260
43.7163,-0.22539,10.09,MIS,107660
43.72297,-0.22554,2.38,BTH,23990
43.72422,-0.22528,1.12,MIS,11950
43.72434,-0.22418,0.09,MIS,960
43.72604,-0.22395,7.19,MIS,76717
43.72376,-0.22353,2.82,TRN,24675
43.73155,-0.22581,6.42,MIS,68501
43.7327,-0.22589,1.28,MIS,13657
43.73554,-0.22511,10.08,MIS,107553
43.73902,-0.22607,6.32,MIS,67434
43.75535,-0.2374,2.89,MIS,30836
43.7527,-0.23647,2.1,TTH,18228
43.76044,-0.23728,1.12,MIS,11950
43.765,-0.23765,5.68,MIS,60605
43.75819,-0.2364,3.92,SOJ,68208
43.7619,-0.23669,2.64,MIS,28168
43.75242,-0.23526,2.5,MIS,26675
43.77389,-0.2372,10.3,MIS,109901
43.78378,-0.23869,1.47,MIS,15684
43.75201,-0.2339,3.71,TRN,32462
43.75712,-0.23466,3.74,MIS,39905
43.76211,-0.23418,9.77,MIS,104245
43.79283,-0.23823,2.94,MIS,31369
43.77214,-0.2336,4.15,MIS,44280
43.78062,-0.23412,3.14,ORH,21069
43.78416,-0.23464,3.96,MIS,42253
43.7993,-0.23954,2.8,TRN,24500
43.80088,-0.23815,1.61,MIS,17178
43.79691,-0.237,2.96,MIS,31583
43.80022,-0.23719,0.6,VRC,5039
43.80246,-0.23716,3.58,TRN,31325
43.80634,-0.23975,0.57,MIS,6081
43.804,-0.23957,6.18,MIS,65940
43.80829,-0.23903,1.21,VRN,10164
43.81434,-0.24113,6.69,MIS,71382
43.81727,-0.24049,1.52,MIS,16218
43.82082,-0.24132,0.54,VRC,4536
43.81952,-0.24057,1.5,VRC,12600
43.82126,-0.23993,2.86,VRC,24024
43.81962,-0.23947,2.71,VRC,22764
43.80808,-0.23725,4.05,TRN,35437
43.81786,-0.23642,0.46,MIS,4908
43.81414,-0.23921,6.27,MIS,66900
43.81739,-0.23772,3.13,MIS,33397
43.7948,-0.23572,1.45,BTH,14615
43.79848,-0.23595,1.12,MIS,11950
43.79633,-0.23555,1.15,VRC,9659
43.78497,-0.23333,1.95,MIS,20806
43.78932,-0.23332,10.27,TRN,89862
43.79128,-0.23343,2.14,MIS,22833
43.80007,-0.235,1.44,VRC,12096
43.79777,-0.23401,5.12,CZH,68198
43.80518,-0.23662,1.1,TRN,9625
43.80472,-0.23565,1.99,TRN,17412
43.8144,-0.23577,5.94,MIS,63379
43.76157,-0.23019,2.02,MIS,21553
43.77311,-0.23113,2.02,MIS,21553
43.78241,-0.23199,4.77,MIS,50895
43.77677,-0.2313,2.45,MIS,26141
43.7719,-0.23002,2.35,MIS,25074
43.78366,-0.22948,8.07,MIS,86106
43.7631,-0.22675,5.17,TRN,45237
43.77468,-0.22837,1.18,MIS,12590
43.77269,-0.22798,3.52,MIS,37558
43.78176,-0.2283,4.39,MIS,46841
43.77488,-0.22708,3.51,MIS,37451
43.77604,-0.22724,0.98,MIS,10456
43.78311,-0.22628,6.24,MIS,66580
43.79338,-0.23304,9.15,BTH,92232
43.786,-0.23182,2.29,MIS,24434
43.79932,-0.23339,1.94,MIS,20699
43.79706,-0.23239,1.54,SOG,15276
43.78858,-0.22955,5.13,MIS,54737
43.79231,-0.22952,5.42,MIS,57831
43.79718,-0.23165,1.16,VRC,9743
43.79531,-0.23102,0.58,SOG,5753
43.79624,-0.23114,2.93,SOG,29065
43.79474,-0.23068,1.36,SOG,13491
43.79896,-0.23186,0.79,VRC,6636
43.79973,-0.23095,1.52,VRN,12768
43.79864,-0.2308,0.93,VRN,7811
43.82054,-0.23394,7.8,MIS,83226
43.80812,-0.23297,21.52,MIS,229618
43.81424,-0.23176,19.63,MIS,209452
43.81773,-0.23209,6.76,MIS,72129
43.78982,-0.22883,5.64,MIS,60178
43.79812,-0.22991,2.99,VRC,25116
43.79548,-0.22848,5.4,MIS,57618
43.79802,-0.22917,0.38,VRN,3192
43.7912,-0.22781,2.69,BTH,27115
43.80328,-0.22828,4.97,MIS,53029
43.80029,-0.22753,7.12,MIS,75970
43.81002,-0.22925,0.98,SOG,9721
43.8055,-0.22782,3.96,MIS,42253
43.81148,-0.2286,2.54,SOG,25196
43.82133,-0.25403,2.92,MIS,31156
43.8229,-0.25344,0.68,MIS,7255
43.82342,-0.25345,0.88,MIS,9389
43.82908,-0.25156,0.35,VRC,2939
43.82568,-0.2526,3.53,MIS,37665
43.8295,-0.25348,3.69,VRC,30996
43.82817,-0.25243,1.33,VRC,11172
43.82964,-0.25165,1.94,VRC,16296
43.82767,-0.25094,2.7,VRC,22680
43.83208,-0.25214,6.0,VRC,50400
43.83528,-0.25216,1.92,VRC,16128
43.848,-0.25351,6.4,TRN,56000
43.82773,-0.24988,1.1,VRC,9240
43.8362,-0.25041,7.13,MIS,76077
43.82618,-0.24927,1.35,VRC,11340
43.8271,-0.2494,0.38,MIS,4054
43.83076,-0.24886,9.47,VRC,79548
43.8328,-0.249,1.11,MIS,11843
43.8428,-0.25167,4.22,TRN,36925
43.84396,-0.25121,6.04,MIS,64446
43.8534,-0.25213,0.22,VRG,1817
45.66856,-0.41679,1.74,VRC,14615
43.84978,-0.25115,6.18,TRN,54074
43.85177,-0.25116,2.26,TRN,19775
43.84607,-0.25046,2.45,TRN,21437
43.8444,-0.2498,1.09,VRC,9156
43.86904,-0.25608,3.65,MIS,38945
43.87448,-0.25474,4.66,ORH,31268
43.88736,-0.25772,4.88,VRC,40992
43.87158,-0.25231,1.4,MIS,14937
43.86096,-0.25166,2.62,MIS,27955
43.86052,-0.25055,1.89,VRC,15876
43.87284,-0.25213,2.01,MIS,21446
43.8914,-0.25449,9.96,MIS,106273
43.89506,-0.25323,9.37,MIS,99977
45.76778,-0.438,0.29,VRC,2435
43.82396,-0.24857,26.34,MIS,281047
43.82748,-0.24767,1.64,VRC,13776
43.82856,-0.24634,2.37,MIS,25287
43.83175,-0.24693,2.64,MIS,28168
43.83742,-0.24554,1.55,VRC,13020
43.84551,-0.24832,2.53,MIS,26995
43.84414,-0.24756,5.54,MIS,59111
43.84712,-0.24768,4.3,TRN,37625
43.84189,-0.24562,1.47,VRC,12347
43.83822,-0.2452,0.45,MIS,4801
43.83872,-0.24485,1.37,MIS,14617
43.82311,-0.24189,3.84,MIS,40972
43.83522,-0.24257,1.12,SOJ,19488
43.83632,-0.24229,3.17,MIS,33823
43.84016,-0.24506,3.15,VRC,26460
43.84094,-0.24406,0.05,MIS,533
43.85179,-0.24445,23.69,MIS,252772
43.84037,-0.24376,0.5,VRC,4199
43.86076,-0.24836,0.54,VRC,4536
43.86588,-0.24865,5.39,MIS,57511
43.87276,-0.25042,1.35,MIS,14404
43.86051,-0.24787,0.11,VRG,908
43.86498,-0.24765,2.34,VRC,19656
43.86062,-0.24722,0.23,VRC,1932
43.86598,-0.24713,0.36,MIS,3841
43.87116,-0.24848,1.84,MIS,19632
43.87601,-0.24844,1.66,TRN,14524
43.86814,-0.24727,3.84,SOJ,66816
43.92486,-0.25614,0.15,VRC,1259
43.87256,-0.24784,5.07,TRN,44362
43.8937,-0.25094,6.01,TRN,52587
43.88668,-0.25004,1.05,VRC,8820
43.88735,-0.24948,0.66,VRC,5544
43.8882,-0.24952,0.19,VRC,1596
43.89175,-0.24968,1.09,TRN,9537
43.86732,-0.24603,0.76,MIS,8109
43.8692,-0.24595,5.61,MIS,59858
43.87472,-0.2472,2.75,TRN,24062
43.87144,-0.24595,2.3,VRN,19320
43.8734,-0.24622,0.89,TRN,7787
43.8755,-0.24605,2.12,TRN,18550
43.86374,-0.24423,22.13,MIS,236127
43.87138,-0.24472,2.14,VRN,17976
43.87061,-0.24367,2.51,ORH,16842
43.87628,-0.24459,1.74,MIS,18565
43.87836,-0.24611,3.99,BTH,40219
43.89271,-0.24886,4.24,VRC,35616
43.88816,-0.24685,0.91,VRC,7643
43.87778,-0.24454,2.06,TRN,18025
43.88032,-0.24468,3.2,BTH,32256
43.88722,-0.24598,0.45,VRC,3780
43.89092,-0.24666,3.52,VRC,29568
43.88709,-0.24522,0.67,VRC,5628
43.88901,-0.2456,1.11,VRC,9324
43.90391,-0.25768,8.98,MIS,95816
43.89496,-0.25653,4.14,VRC,34775
43.91228,-0.25721,1.35,VRC,11340
43.90972,-0.25678,1.4,VRC,11759
43.92551,-0.25799,5.36,ORH,35965
43.90498,-0.2556,5.26,TRN,46024
43.90734,-0.25508,4.51,SOJ,78473
43.91144,-0.25563,3.5,MIS,37345
43.9007,-0.25268,9.6,MIS,102432
43.92499,-0.25491,1.06,VRC,8904
43.93396,-0.25821,10.4,MIS,110968
43.96612,-0.26126,5.72,MIS,61032
43.9507,-0.2593,1.8,VRC,15120
43.89664,-0.24938,10.49,MIS,111928
43.83902,-0.24178,0.73,VRC,6132
43.95538,-0.26016,19.0,MIS,202730
43.95049,-0.25785,1.93,VRN,16212
43.94272,-0.25649,7.26,TRN,63524
43.95028,-0.25713,1.55,VRC,13020
43.95432,-0.25587,8.99,SOJ,156426
43.90613,-0.25214,6.17,MIS,65833
43.91246,-0.25151,1.44,MIS,15364
43.90028,-0.2496,4.05,MIS,43213
43.8309,-0.24062,0.46,VRC,3864
43.91048,-0.2512,5.7,MIS,60819
43.92618,-0.25128,13.13,MIS,140097
43.91124,-0.24829,2.79,VRC,23436
43.89584,-0.24604,8.1,MIS,86426
43.89932,-0.24667,6.96,MIS,74263
43.93002,-0.25014,5.48,VRC,46032
43.91534,-0.24671,1.68,VRC,14111
43.94016,-0.25418,2.63,VRC,22092
43.94019,-0.2529,0.92,VRN,7728
43.94106,-0.25332,0.82,VRC,6888
43.94345,-0.25194,14.09,TRN,123287
43.95265,-0.25382,5.02,MIS,53563
43.95405,-0.25366,6.21,MIS,66260
43.94031,-0.25155,4.28,TRN,37450
43.93958,-0.24854,1.93,TRN,16887
43.94486,-0.2495,2.85,TRN,24937
43.94205,-0.248,1.49,TRN,13037
43.95188,-0.24922,13.55,MIS,144578
43.96544,-0.25027,2.5,MIS,26675
43.83774,-0.24175,3.01,MIS,32116
43.83943,-0.24218,1.43,VRC,12011
43.73891,-0.20638,0.99,BTH,9979
43.82614,-0.23972,1.75,VRC,14700
43.82979,-0.2408,2.81,VRN,23604
43.82908,-0.23971,1.25,VRC,10500
43.83304,-0.23989,2.84,MIS,30302
43.83185,-0.23962,0.99,MIS,10563
43.83707,-0.24036,3.93,VRC,33012
43.84123,-0.24227,7.65,MIS,81625
43.85744,-0.24309,0.35,MIS,3734
43.85812,-0.24308,1.21,MIS,12910
43.85306,-0.23965,10.0,SOJ,174000
43.83296,-0.23838,1.68,MIS,17925
43.83636,-0.23877,0.59,VRC,4955
43.83152,-0.23758,2.99,MIS,31903
43.83602,-0.23797,1.05,VRC,8820
43.82998,-0.23614,2.2,MIS,23474
43.83335,-0.2368,3.83,MIS,40866
43.8382,-0.23688,7.25,MIS,77357
43.8397,-0.23727,1.5,MIS,16004
43.86676,-0.24273,4.35,SOJ,75690
43.87336,-0.24325,3.61,SOJ,62813
43.87488,-0.24152,9.57,MIS,102111
43.86766,-0.24126,1.78,TRN,15575
43.88794,-0.24494,0.9,VRC,7560
43.89029,-0.24326,11.17,MIS,119183
43.86794,-0.23791,6.21,MIS,66260
43.88142,-0.24056,3.76,SOG,37299
43.88768,-0.24138,3.73,MIS,39799
43.88776,-0.24084,0.82,VRC,6888
43.8923,-0.24038,1.95,MIS,20806
43.88601,-0.23884,1.92,MIS,20486
43.89094,-0.2402,6.65,MIS,70955
43.83516,-0.23535,3.3,CZH,43955
43.8526,-0.23659,4.28,VRC,35952
43.85064,-0.2355,19.0,MIS,202730
43.85784,-0.23569,15.44,VRC,129696
43.82198,-0.23043,2.24,MIS,23900
43.82245,-0.22895,1.62,MIS,17285
43.82559,-0.22909,3.81,MIS,40652
44.79022,-0.28179,0.59,VRC,4955
43.83457,-0.22964,5.7,MIS,60819
43.84147,-0.23125,10.5,MIS,112035
43.85212,-0.23289,4.47,VRC,37547
43.86614,-0.23687,0.86,TRN,7524
43.86054,-0.23553,4.75,VRC,39900
43.8867,-0.23862,2.54,VRC,21336
43.87874,-0.23563,11.04,MIS,117796
43.88145,-0.23626,2.52,SOG,24998
43.88484,-0.23637,2.08,SOJ,36192
43.88286,-0.23616,2.77,SOG,27478
43.89294,-0.23588,2.5,MIS,26675
44.79134,-0.28121,0.81,VRC,6804
43.86703,-0.23379,13.04,MIS,139136
43.86022,-0.23187,12.59,VRC,105756
43.8837,-0.23335,11.7,TRN,102375
43.88598,-0.23195,8.89,SOJ,154686
43.89139,-0.23325,3.12,MIS,33290
43.89366,-0.23332,2.83,MIS,30196
43.91332,-0.24602,9.43,VRC,79211
43.91736,-0.24473,5.21,VRC,43763
43.91502,-0.2437,3.69,VRC,30996
43.92137,-0.24393,4.71,VRC,39563
43.93024,-0.2445,3.34,VRC,28056
43.9282,-0.24355,14.72,SOJ,256128
43.91374,-0.23993,2.1,BTH,21168
43.92103,-0.24088,4.11,MIS,43853
43.94934,-0.24746,5.85,MIS,62419
43.94649,-0.24616,15.45,MIS,164851
43.96354,-0.24904,9.2,MIS,98164
43.9513,-0.24651,3.91,VRC,32844
43.96811,-0.2479,20.55,MIS,219268
43.94821,-0.24413,3.11,MIS,33183
43.89518,-0.23838,8.29,MIS,88454
43.90656,-0.23874,15.84,TRN,138600
43.91202,-0.23813,3.92,BTH,39513
43.91737,-0.23915,4.53,CZH,60339
43.92832,-0.24044,6.87,VRC,57707
43.91453,-0.23796,4.24,BTH,42739
43.92824,-0.23784,2.55,VRC,21420
43.90252,-0.23586,9.76,TRN,85399
43.90765,-0.23613,0.88,TRN,7700
43.72652,-0.21691,0.96,MIS,10243
43.91063,-0.23639,4.05,BTH,40824
43.91754,-0.23536,8.48,TRN,74200
43.93117,-0.23671,1.9,VRC,15959
43.92006,-0.23567,3.84,CZH,51148
43.9145,-0.23393,6.91,MIS,73729
43.92956,-0.23517,3.57,BTH,35985
43.93114,-0.23512,1.68,TRN,14700
43.93778,-0.24037,3.02,VRC,25368
43.94494,-0.24081,5.61,MIS,59858
43.94175,-0.23873,0.8,TRN,7000
43.94152,-0.23759,1.57,VRC,13187
43.94022,-0.23605,6.32,TRN,55300
43.68068,-0.22048,1.81,ORH,12145
43.67882,-0.21936,3.05,BTH,30744
43.6869,-0.21981,4.98,MIS,53136
43.6792,-0.21809,3.0,MIS,32010
43.68886,-0.21837,4.67,MIS,49828
43.69314,-0.22021,2.79,MIS,29769
43.69416,-0.21993,3.86,MIS,41186
43.70217,-0.22158,1.43,MIS,15258
43.7036,-0.22162,2.85,SOG,28272
43.70676,-0.22094,2.55,SOJ,44370
43.69739,-0.21934,5.09,MIS,54310
43.69566,-0.21955,2.48,MIS,26461
43.71038,-0.22049,1.2,MIS,12804
43.70386,-0.21895,1.1,SOJ,19140
43.70946,-0.21922,1.56,SOJ,27144
43.71152,-0.21941,3.35,SOJ,58290
