lat,lon,surface,code_culture,value
43.35716,-0.50478,1.3,ORH,8723
43.19933,-0.47582,2.89,MIS,30836
43.202,-0.47499,1.23,MIS,13124
43.20161,-0.47494,1.2,VRC,10079
43.23857,-0.49551,0.02,MIS,213
43.19844,-0.47222,0.66,MIE,7042
43.20334,-0.47306,1.02,VRC,8568
43.2051,-0.47251,1.99,MIS,21233
43.19919,-0.47138,0.56,MIE,5975
43.20916,-0.47332,0.66,VRC,5544
43.21068,-0.47328,0.42,VRC,3527
43.23776,-0.49638,0.34,MIS,3627
43.23903,-0.49487,1.15,MIS,12270
43.25856,-0.49534,1.25,MIS,13337
43.27231,-0.49961,2.31,MIS,24647
43.26331,-0.49759,3.27,MIS,34890
43.2866,-0.50101,0.6,MIS,6402
43.2621,-0.49611,1.24,MIS,13230
43.29222,-0.49852,0.7,VRC,5879
43.29092,-0.49667,1.87,VRC,15708
43.22768,-0.49173,5.15,MLG,16480
43.22558,-0.4885,2.24,MIE,23900
43.25836,-0.49317,0.08,FLA,1600
43.25296,-0.49208,1.13,MIS,12057
43.25936,-0.49246,0.65,FLA,13000
43.25907,-0.49225,0.17,FLA,3400
43.2511,-0.49093,1.79,MIS,19099
43.25246,-0.49129,2.04,MIE,21766
43.22674,-0.48684,2.74,MIS,29235
43.24182,-0.4887,1.58,MIS,16858
43.33303,-0.50306,0.37,MIS,3947
43.24084,-0.48744,1.43,MIS,15258
43.24228,-0.48773,2.44,MIS,26034
43.28219,-0.4945,3.15,VRC,26460
43.2835,-0.49489,1.55,VRC,13020
43.28849,-0.49356,0.62,VRC,5207
43.28284,-0.49173,0.22,VRC,1848
43.28198,-0.49116,0.71,VRC,5963
43.28172,-0.49033,0.27,VRC,2268
43.33292,-0.50212,0.36,MIS,3841
43.30628,-0.49786,1.09,VRC,9156
43.31124,-0.49861,0.87,VRG,7186
43.31122,-0.49791,0.6,MIS,6402
43.31008,-0.49814,1.65,MIS,17605
43.3094,-0.49762,0.68,MIS,7255
43.30992,-0.49666,1.15,MIS,12270
43.33102,-0.50072,1.78,MIS,18992
43.33266,-0.50118,1.13,MIS,12057
43.33376,-0.501,1.68,SOJ,29232
43.32845,-0.49958,0.16,VRC,1343
43.33318,-0.49968,0.73,MIS,7789
43.31679,-0.49789,0.73,BTH,7358
43.33367,-0.49836,0.54,SOJ,9396
43.33056,-0.49778,0.37,MIS,3947
43.33178,-0.49806,0.64,MIS,6828
43.33722,-0.50451,0.54,TRN,4725
43.33396,-0.50359,0.51,MIS,5441
43.34155,-0.50472,1.15,MIS,12270
43.33858,-0.50399,0.14,MIS,1493
43.33439,-0.5031,0.37,MIS,3947
43.33836,-0.5035,0.55,MIS,5868
43.33946,-0.5037,0.59,MIS,6295
43.34012,-0.50383,1.28,TRN,11200
43.33546,-0.50219,0.6,MIS,6402
43.3407,-0.50297,0.32,TRN,2800
43.33866,-0.50231,1.14,BTH,11491
43.33816,-0.50189,0.42,BTH,4233
43.33576,-0.50163,0.23,MIS,2454
43.33402,-0.50108,0.33,MIS,3521
43.33692,-0.50152,0.39,TTH,3385
43.36706,-0.50616,1.09,MIS,11630
43.36791,-0.50645,3.31,MIS,35317
43.37042,-0.50607,2.11,MIS,22513
43.3541,-0.5027,3.52,MIS,37558
43.33418,-0.49949,1.44,SOJ,25056
43.33677,-0.49995,1.15,BTH,11591
43.35126,-0.49998,0.98,SOG,9721
43.36059,-0.50259,1.43,SOJ,24882
43.35288,-0.50041,2.15,SOJ,37410
43.36294,-0.50342,7.05,SOJ,122670
43.36956,-0.50288,4.74,SOJ,82476
43.36466,-0.5007,6.73,SOJ,117102
43.30735,-0.49555,1.47,MIS,15684
43.3114,-0.497,2.9,MIS,30943
43.30976,-0.49513,3.04,MIS,32436
43.30853,-0.49487,2.51,TTH,21786
43.31676,-0.49652,2.42,BTH,24393
43.31623,-0.49533,1.43,BTH,14414
43.33223,-0.49729,0.96,SOJ,16704
43.33162,-0.49627,1.05,MIS,11203
43.32992,-0.49481,0.62,TTH,5381
43.30047,-0.49199,2.78,TRN,24325
43.30225,-0.49062,0.99,VRN,8315
43.30312,-0.49058,0.59,VRC,4955
43.30171,-0.49005,0.5,VRN,4199
43.3265,-0.49389,0.51,MIS,5441
43.32924,-0.49394,0.91,TRN,7962
43.33048,-0.49428,0.66,TTH,5728
43.34865,-0.49823,0.57,SOG,5654
43.34754,-0.4965,2.12,SOJ,36888
43.35933,-0.49958,0.7,BTH,7055
43.36864,-0.49953,6.88,MIS,73409
43.36464,-0.49794,4.04,MIS,43106
43.35938,-0.49713,3.19,MIS,34037
43.33426,-0.49376,0.6,MIS,6402
43.34706,-0.49514,1.3,MIS,13871
43.34697,-0.49446,0.8,SOG,7936
43.33563,-0.49288,0.74,MIE,7895
43.33494,-0.49202,1.33,MIS,14191
43.35026,-0.49346,3.88,SOJ,67512
43.35948,-0.49557,0.32,SOJ,5568
43.35335,-0.49435,5.73,MIS,61139
43.3595,-0.49501,2.39,SOJ,41586
43.36722,-0.49703,4.13,TRN,36137
43.37032,-0.49741,7.72,SOJ,134327
43.359,-0.4946,0.61,SOJ,10613
43.35756,-0.495,6.52,SOJ,113448
