lat,lon,surface,code_culture,value
45.88574,-0.06532,10.55,BTH,106344
45.89302,-0.06536,0.46,VRC,3864
45.88976,-0.06487,2.74,TRN,23975
45.8928,-0.06466,0.27,VRC,2268
45.8914,-0.0643,0.58,VRC,4871
45.87518,-0.06292,1.87,BTH,18849
45.87644,-0.06314,0.89,TRN,7787
45.88144,-0.06265,1.36,BTH,13708
45.8828,-0.06218,12.5,ORH,83875
45.89246,-0.06399,0.72,VRC,6048
45.89014,-0.06339,0.64,BDH,6451
45.88629,-0.0618,7.8,MIS,83226
45.86414,-0.06102,1.35,BTH,13608
45.86479,-0.06056,0.61,VRC,5124
45.86144,-0.05978,3.06,VRC,25704
45.85713,-0.05926,1.39,VRC,11675
45.85642,-0.05912,0.88,VRN,7391
45.85799,-0.05876,0.73,BTH,7358
45.86304,-0.05935,0.81,VRC,6804
45.86813,-0.06128,4.47,TRN,39112
45.86946,-0.0608,2.54,CZH,33832
45.87144,-0.06056,1.24,BTH,12499
45.87166,-0.05932,2.25,CZH,29970
45.86289,-0.05856,1.26,VRC,10584
45.85668,-0.05769,1.13,ORH,7582
45.85825,-0.05777,1.62,CZH,21578
45.8629,-0.05774,0.7,VRC,5879
45.86126,-0.05739,0.36,VRC,3024
45.8681,-0.05919,1.09,BTH,10987
45.86642,-0.05878,2.27,VRC,19068
45.87556,-0.06078,1.14,TRN,9974
45.88513,-0.06166,3.7,TRN,32375
45.88796,-0.06147,1.45,TRN,12687
45.89057,-0.06273,5.75,BTH,57959
45.89246,-0.0622,1.17,VRC,9828
45.89336,-0.06141,2.5,TRN,21875
45.8752,-0.0589,6.57,BTH,66225
45.88564,-0.05951,2.07,BTH,20865
45.89174,-0.05959,2.41,BTH,24292
45.89641,-0.08308,2.66,TRN,23275
45.96273,-0.07577,0.28,BTH,2822
45.8931,-0.0844,1.89,MIS,20166
45.89678,-0.08473,0.96,VRN,8064
45.8937,-0.08432,1.44,MIS,15364
45.89454,-0.08397,1.09,VRC,9156
45.90536,-0.08625,0.24,VRN,2016
45.90534,-0.08598,0.48,VRC,4032
45.90309,-0.08535,4.58,BTH,46166
45.90686,-0.08584,0.34,BTH,3427
45.90766,-0.08531,6.6,BTH,66527
45.89862,-0.08289,1.68,ORH,11272
45.90545,-0.0843,0.5,VRC,4199
45.90286,-0.08431,4.0,BTH,40320
45.90602,-0.08339,2.9,TRN,25375
45.9188,-0.08655,0.94,BTH,9475
45.91892,-0.08601,1.04,VRC,8735
45.9201,-0.08714,2.9,TRN,25375
45.9184,-0.085,1.21,VRC,10164
45.91213,-0.08347,7.57,BTH,76305
45.91348,-0.08384,9.22,ORH,61866
45.9198,-0.08403,2.05,BTH,20664
45.92193,-0.08423,1.7,TRN,14875
45.89287,-0.08182,1.24,MIS,13230
