lat,lon,surface,code_culture,value
46.55658,-1.30276,1.56,VRN,13104
46.55963,-1.30146,2.0,VRC,16799
46.3378,-1.28277,0.81,BDH,8164
46.58496,-1.30692,8.43,MCR,83625
46.58387,-1.30518,2.89,MCR,28668
46.57561,-1.30315,2.55,MCR,25296
46.58052,-1.30309,7.28,MLG,23296
46.58844,-1.30403,11.47,MLG,36704
46.31112,-1.27828,1.58,BDH,15926
46.31983,-1.28083,5.99,MIS,63913
46.32292,-1.28229,3.01,BDH,30340
46.3243,-1.28243,2.96,BDH,29836
46.32056,-1.28095,1.75,BDH,17639
46.31583,-1.28012,7.1,BDH,71568
46.3224,-1.28149,2.89,BDH,29131
46.32789,-1.2809,3.17,BDH,31953
46.32641,-1.27989,6.19,BDH,62395
46.31385,-1.27737,8.56,BDH,86284
46.31072,-1.27635,7.98,TRN,69825
46.31605,-1.27695,8.06,MIS,86000
46.31944,-1.27598,21.46,BDH,216316
46.32514,-1.27533,12.84,BDH,129427
46.3425,-1.28225,11.62,MIS,123985
46.35211,-1.28224,16.9,MIS,180323
46.35942,-1.28454,9.04,BDH,91123
46.33523,-1.27401,9.96,TRN,87150
46.364,-1.28393,6.14,BDH,61891
46.37158,-1.28278,33.5,BDH,337680
46.33513,-1.28079,12.68,MIS,135295
46.3386,-1.27961,2.98,BDH,30038
46.34528,-1.28086,12.03,MIS,128360
46.36998,-1.2771,0.98,BDH,9878
46.34714,-1.27877,7.96,MIS,84933
46.34929,-1.27904,4.48,BDH,45158
46.35623,-1.28091,2.85,TRN,24937
46.36076,-1.28271,16.39,TRN,143412
46.36576,-1.27594,13.75,BDH,138600
46.31556,-1.27351,11.65,BDH,117432
46.30794,-1.27212,4.41,BDH,44452
46.31091,-1.27166,13.78,BDH,138902
46.37044,-1.27652,1.5,BDH,15120
46.3301,-1.27511,5.93,BDH,59774
46.3228,-1.27369,8.22,BDH,82857
46.32828,-1.27381,4.92,BDH,49593
46.31491,-1.27123,0.94,MIS,10029
46.33223,-1.27129,5.32,BDH,53625
46.31607,-1.27134,2.8,MIS,29876
46.33404,-1.2702,12.14,BDH,122371
46.31664,-1.26909,9.66,TRN,84524
46.32179,-1.27028,16.8,BDH,169344
46.33723,-1.27565,4.13,BDH,41630
46.34856,-1.27587,3.14,BDH,31651
46.34978,-1.27483,3.38,BDH,34070
46.35302,-1.27577,27.98,BDH,282038
46.35794,-1.27758,9.3,BDH,93744
46.36114,-1.27726,11.09,MIS,118330
46.3636,-1.27644,17.63,BDH,177710
46.37018,-1.27872,9.6,BDH,96768
46.34472,-1.27445,30.33,BDH,305726
46.34828,-1.27329,1.85,MIS,19739
46.33994,-1.27152,19.93,BDH,200894
46.35076,-1.27316,6.55,BDH,66023
46.36912,-1.27619,5.45,BDH,54936
46.35674,-1.27296,8.67,BDH,87393
46.35372,-1.27147,7.52,BDH,75801
46.35942,-1.27275,17.3,BDH,174384
46.3782,-1.28756,41.51,MIS,442911
46.38491,-1.28737,3.06,TRN,26775
46.38904,-1.28761,7.54,BDH,76003
46.38192,-1.28515,16.72,MIS,178402
46.40366,-1.27694,1.59,MIE,16965
46.3898,-1.28527,8.25,MIS,88027
46.38759,-1.28206,19.79,BDH,199483
46.37432,-1.28029,39.65,BDH,399672
46.38288,-1.28173,12.86,BDH,129628
46.41557,-1.28902,0.92,MIE,9816
46.4198,-1.28929,1.33,ORP,8924
46.4208,-1.28878,1.01,ORP,6777
46.421,-1.28832,0.27,MIE,2880
46.41724,-1.28793,4.98,MIE,53136
46.42145,-1.28811,1.0,MIE,10670
46.42639,-1.28588,3.54,SOG,35116
46.41196,-1.28449,7.1,MIE,75756
46.42235,-1.28727,6.41,MIE,68394
46.42466,-1.28467,7.65,SOG,75888
46.39334,-1.27583,0.78,MIS,8322
46.38634,-1.2789,14.5,MIE,154714
46.38117,-1.27685,15.97,MIS,170399
46.39191,-1.28055,2.11,TRN,18462
46.39408,-1.27914,4.35,TRN,38062
46.37972,-1.2755,2.95,MIS,31476
46.37427,-1.27506,9.7,BDH,97776
46.3795,-1.27391,4.52,MIS,48228
46.38538,-1.27485,23.08,BDH,232646
46.39442,-1.27751,2.38,BDH,23990
46.3944,-1.27612,2.72,SOJ,47328
46.39052,-1.2759,2.74,MIE,29235
46.40555,-1.27612,0.93,BTH,9374
46.41766,-1.28227,14.72,BDH,148377
46.42032,-1.28134,5.16,TTH,44788
46.42442,-1.28226,4.48,MIE,47801
46.42878,-1.2839,13.69,MIE,146072
46.43216,-1.28361,9.32,MIE,99444
46.42759,-1.27966,10.38,MIE,110754
46.4321,-1.27864,10.31,BTH,103924
46.4292,-1.27788,2.86,MIE,30516
46.30436,-1.26797,6.02,MIS,64233
46.4252,-1.26899,5.1,BTH,51407
46.30684,-1.26771,13.81,MIS,147352
46.30334,-1.26589,10.69,BDH,107755
46.33077,-1.26944,15.0,BDH,151200
46.32562,-1.26994,5.71,BDH,57556
46.31452,-1.25763,7.54,BDH,76003
46.32239,-1.26425,47.0,BDH,473760
46.3286,-1.26725,14.55,BDH,146664
46.30714,-1.26422,2.7,BDH,27216
46.31512,-1.26566,21.33,MIS,227591
46.36457,-1.27222,4.31,BDH,43444
46.3698,-1.27143,14.2,MIS,151513
46.36794,-1.2713,1.84,MIS,19632
46.31193,-1.26332,46.15,BDH,465192
46.35326,-1.26987,7.3,BDH,73584
46.31738,-1.26108,13.8,TRN,120750
46.33141,-1.26403,7.0,BDH,70559
46.34748,-1.2709,4.27,BDH,43041
46.3486,-1.27092,6.78,BDH,68342
46.33962,-1.26823,2.5,MIS,26675
46.35084,-1.26819,5.95,TRN,52062
46.36241,-1.2694,6.77,BDH,68241
46.36883,-1.26978,3.31,MIS,35317
46.3363,-1.26604,28.55,BDH,287784
46.33964,-1.26715,30.74,MIS,327995
46.34428,-1.26738,1.94,MIS,20699
46.34536,-1.26681,4.27,BDH,43041
46.3516,-1.26645,2.9,MIS,30943
46.34822,-1.26533,3.14,MIS,33503
46.35211,-1.26459,5.13,BDH,51710
46.36141,-1.26937,21.74,BDH,219139
46.37036,-1.26778,1.46,BDH,14716
46.35686,-1.26657,4.7,BDH,47376
46.35418,-1.26409,8.39,BDH,84571
46.36724,-1.26451,39.61,BDH,399268
46.29968,-1.2604,2.24,MIS,23900
46.30486,-1.26068,35.55,BDH,358343
46.29813,-1.25885,1.26,BDH,12700
46.32681,-1.26034,9.0,BDH,90720
46.32542,-1.25966,4.98,BDH,50198
46.3044,-1.25771,6.68,BDH,67334
46.30684,-1.25682,38.21,BDH,385156
46.31886,-1.2589,9.99,BDH,100699
46.3242,-1.25918,4.58,TRN,40074
46.32228,-1.25985,13.35,TRN,116812
46.3172,-1.25793,6.37,BDH,64209
46.33209,-1.25706,5.81,BDH,58564
46.34498,-1.26384,5.21,MIS,55590
46.36223,-1.26456,8.97,BDH,90417
46.35531,-1.26316,6.96,BDH,70156
46.35603,-1.26176,2.33,MIS,24861
46.3412,-1.26083,31.41,BDH,316612
46.33772,-1.25863,32.08,BDH,323366
46.3461,-1.258,1.21,BDH,12196
46.35704,-1.26167,4.25,BDH,42839
46.36993,-1.26076,2.9,TRN,25375
46.36558,-1.25958,7.79,BDH,78523
46.36867,-1.25951,4.56,BDH,45964
46.3779,-1.27142,4.66,BDH,46972
46.37245,-1.27082,6.96,BDH,70156
46.37655,-1.2691,8.54,BDH,86083
46.38291,-1.27037,15.93,BDH,160574
46.39192,-1.27075,4.91,MIE,52389
46.3721,-1.26734,10.2,BDH,102816
46.37884,-1.26942,10.01,MIS,106806
46.38386,-1.26806,5.22,BDH,52617
46.38996,-1.2686,8.0,TRN,70000
46.41604,-1.27533,1.53,MIE,16325
46.41324,-1.27473,3.41,MIE,36384
46.41082,-1.2736,1.14,MIE,12163
46.3812,-1.26367,20.27,BDH,204321
46.4287,-1.27593,7.6,MIE,81091
46.43228,-1.27664,1.59,MIE,16965
46.42161,-1.27147,11.29,MIE,120464
46.3841,-1.26535,3.41,BDH,34372
46.43374,-1.27455,7.18,MIE,76610
46.42912,-1.27309,6.41,BTH,64612
46.38685,-1.26733,3.47,BDH,34977
46.37404,-1.26476,5.39,MIS,57511
46.3714,-1.26322,7.98,TRN,69825
46.39512,-1.26736,2.33,BDH,23486
46.40416,-1.26854,1.33,MIE,14191
46.39325,-1.266,1.88,MIE,20059
46.37595,-1.26156,5.98,MIE,63806
46.37715,-1.2617,2.68,MIE,28595
46.37182,-1.26022,10.83,MIS,115556
46.40156,-1.26503,2.96,BDH,29836
46.41576,-1.26918,2.88,BTH,29030
46.41382,-1.2685,1.05,BDH,10584
46.42022,-1.26959,2.22,MIE,23687
46.41734,-1.2684,3.06,BTH,30844
46.4211,-1.26876,0.67,BTH,6753
46.41576,-1.26716,3.32,BTH,33465
46.43148,-1.27028,7.41,MIE,79064
46.44416,-1.27216,7.35,BTH,74088
46.43428,-1.26863,3.92,MIE,41826
46.44336,-1.26918,3.18,MIS,33930
46.41139,-1.26474,1.48,BTH,14918
46.42262,-1.26535,6.29,CZH,83782
46.43979,-1.26828,1.91,TRN,16712
46.43628,-1.26691,2.42,MIS,25821
47.16034,-1.34894,0.91,VRC,7643
46.42704,-1.26395,3.88,BTH,39110
46.44162,-1.26557,1.26,MIS,13444
46.46066,-1.29137,6.03,BTH,60782
