lat,lon,surface,code_culture,value
48.65118,-1.25918,1.76,BTH,17740
48.65848,-1.26119,7.89,MIS,84186
48.65442,-1.25919,3.57,MIE,38091
48.64435,-1.25805,3.02,MIE,32223
48.64564,-1.2575,1.58,MIS,16858
48.64677,-1.25767,2.04,MIE,21766
48.49808,-1.23203,0.23,BTH,2318
48.6518,-1.25729,7.2,MIS,76824
48.65722,-1.25748,6.34,MIS,67647
48.59432,-1.25059,3.26,MIS,34784
48.58778,-1.25001,3.96,MIE,42253
48.61176,-1.25363,4.36,BTH,43948
48.60922,-1.25165,3.0,MIE,32010
48.6132,-1.25286,1.6,BTH,16128
48.61865,-1.25385,1.23,MIE,13124
48.62214,-1.25474,4.04,MIS,43106
48.61571,-1.25341,0.6,MIE,6402
48.62395,-1.25458,3.86,MIE,41186
48.60876,-1.25018,3.66,MIE,39052
48.61716,-1.25208,1.45,MIE,15471
48.61891,-1.25225,2.99,MIE,31903
48.616,-1.25099,0.52,MIE,5548
48.60062,-1.24795,1.39,MIE,14831
48.59984,-1.24761,1.96,MIE,20913
48.6049,-1.24873,1.37,MIE,14617
48.60636,-1.24969,1.8,ORH,12078
48.615,-1.25057,7.26,MIE,77464
48.6076,-1.2491,0.77,MIE,8215
48.60642,-1.24819,0.49,BTH,4939
48.60956,-1.24897,2.99,MIE,31903
48.62184,-1.25033,1.62,BTH,16329
48.62352,-1.25034,3.69,BTH,37195
48.60784,-1.24732,3.78,MIS,40332
48.61002,-1.24775,2.77,MIE,29555
48.61439,-1.24872,1.9,BTH,19152
48.6062,-1.24726,0.77,MIE,8215
48.62072,-1.24833,4.56,MIE,48655
48.6224,-1.24773,0.4,MIE,4268
48.63242,-1.25528,2.24,MIS,23900
49.70298,-1.3779,0.99,FLA,19800
48.64044,-1.25562,1.68,MIS,17925
48.63856,-1.25574,2.19,MIS,23367
48.62452,-1.25229,2.12,MIS,22620
48.63588,-1.25381,0.86,BTH,8668
48.63421,-1.2522,2.38,MIS,25394
48.64244,-1.25619,2.15,BTH,21672
48.64468,-1.25622,1.0,MIE,10670
48.64406,-1.25523,2.01,CZH,26773
48.63628,-1.24891,10.67,MIE,113848
48.6387,-1.25063,5.84,MIS,62312
48.64762,-1.25438,3.44,MIE,36704
48.64568,-1.25424,2.3,MIS,24541
48.6328,-1.25217,2.67,MIS,28488
48.64074,-1.24953,1.28,BTH,12902
48.6262,-1.25015,2.13,MIS,22727
48.62913,-1.2512,5.72,ORH,38381
48.63052,-1.2505,2.15,MIS,22940
48.63867,-1.25341,11.7,BTH,117936
48.63424,-1.25043,2.81,MIS,29982
48.41345,-1.21416,0.81,BTH,8164
48.64554,-1.25266,1.33,MIE,14191
48.65052,-1.25284,1.05,MIS,11203
48.64508,-1.25149,3.03,MIE,32330
48.66058,-1.2543,2.64,MIE,28168
48.65901,-1.25435,2.71,BTH,27316
48.65787,-1.25218,3.76,MIE,40119
48.6562,-1.2525,5.06,ORH,33952
48.65932,-1.25182,2.74,MIE,29235
48.652,-1.25079,1.42,MIE,15151
48.37576,-1.22789,2.03,MIS,21660
48.37364,-1.22726,1.87,MIE,19952
48.37044,-1.22528,3.27,MIE,34890
48.36802,-1.22426,7.88,MIE,84079
48.37296,-1.22484,0.26,MIE,2774
48.37424,-1.22471,1.4,MIE,14937
48.37626,-1.22554,6.94,MIS,74049
48.38146,-1.22647,3.54,ORH,23753
48.37902,-1.2253,4.33,ORH,29054
48.3892,-1.22902,1.86,MIE,19846
48.3893,-1.22809,1.36,MIE,14511
48.38922,-1.2282,0.78,MIE,8322
48.40144,-1.22868,2.16,BTH,21772
48.3709,-1.22299,1.67,MIS,17818
48.38542,-1.22557,12.27,MIE,130920
48.36976,-1.22227,1.76,MIE,18779
48.37289,-1.2233,4.42,BTH,44553
48.38048,-1.2238,5.98,MCR,59321
48.37604,-1.22315,0.7,MIS,7468
48.37371,-1.22199,4.22,MIS,45027
48.37732,-1.22236,2.23,MIE,23794
48.37902,-1.22225,1.9,MCR,18848
48.40027,-1.22528,1.35,MIE,14404
48.40362,-1.22511,0.77,MIE,8215
48.39134,-1.22272,5.18,MIE,55270
48.39263,-1.22274,2.8,MIE,29876
48.39905,-1.22402,1.72,MIE,18352
48.39737,-1.22262,2.34,MIS,24967
48.40496,-1.2301,1.83,MIE,19526
48.40398,-1.2296,1.76,MIE,18779
48.41196,-1.23067,1.26,MLG,4032
48.41028,-1.23003,1.67,MLG,5344
48.51259,-1.22862,3.06,MIE,32650
48.40305,-1.22812,2.21,MIE,23580
48.41356,-1.23064,1.8,MIE,19206
48.41612,-1.23077,3.91,BTH,39412
48.4185,-1.23073,2.16,MIE,23047
48.41184,-1.22881,1.88,MIE,20059
48.40984,-1.22836,3.66,MIE,39052
48.40696,-1.22776,1.58,MIE,16858
48.4059,-1.22752,0.44,MIE,4694
48.40378,-1.22692,4.33,MIE,46201
48.41621,-1.22887,4.09,BTH,41227
48.41435,-1.22751,12.0,MIE,128040
48.42168,-1.22853,4.05,MIE,43213
48.42434,-1.22658,2.3,BTH,23184
48.42267,-1.23126,4.54,MIE,48441
48.42428,-1.23142,6.72,MIE,71702
48.42848,-1.23105,2.38,MIS,25394
48.42624,-1.23025,4.65,MIE,49615
48.42745,-1.23093,1.47,MIS,15684
48.43879,-1.23268,2.99,MIE,31903
48.4314,-1.23039,8.09,BTH,81547
48.43673,-1.23164,3.07,MIE,32756
48.43454,-1.2293,2.59,MIE,27635
48.43644,-1.22951,1.33,MIE,14191
48.43723,-1.22966,2.24,MIE,23900
48.41169,-1.22737,1.12,BTH,11289
48.41749,-1.22725,1.93,MIE,20593
48.41988,-1.22635,2.61,MIE,27848
48.40616,-1.22479,3.7,MIS,39479
48.40872,-1.22491,1.04,BTH,10483
48.41146,-1.22492,4.45,BTH,44855
48.41504,-1.22488,3.93,MIE,41933
48.42242,-1.22758,2.27,BTH,22881
48.42998,-1.22619,11.85,MLG,37920
48.42524,-1.22533,3.37,MIE,35957
48.43448,-1.22782,5.08,MIE,54203
48.43702,-1.22708,2.24,BTH,22579
48.4319,-1.22532,3.17,MIE,33823
48.4329,-1.22645,1.92,MIS,20486
48.37298,-1.22082,0.48,BTH,4838
48.37432,-1.22062,3.47,MIS,37024
48.37551,-1.21712,0.33,MIS,3521
48.37573,-1.22043,1.75,BTH,17639
48.38486,-1.22135,0.04,PTC,470
48.37556,-1.21865,0.33,MIS,3521
48.37602,-1.21863,0.11,FLA,2200
48.37574,-1.21812,0.3,FLA,6000
48.37742,-1.21942,1.04,BTH,10483
48.37904,-1.21816,2.67,TTH,23175
48.38636,-1.22179,2.31,MIE,24647
48.3935,-1.22309,4.25,MIE,45347
48.3874,-1.22077,5.75,MLG,18400
48.39417,-1.22045,11.0,CZH,146520
48.39894,-1.22108,2.33,BTH,23486
48.4018,-1.22168,2.55,MIS,27208
48.40308,-1.22131,8.36,BTH,84268
48.38808,-1.2194,1.5,MLG,4800
48.38934,-1.21856,6.55,MIE,69888
48.39704,-1.2207,2.01,BTH,20260
48.37562,-1.21641,0.31,PTC,3645
48.37584,-1.21666,0.23,MIS,2454
48.37607,-1.2168,0.23,MIS,2454
48.37768,-1.2177,2.65,BTH,26712
48.38166,-1.21777,1.16,BTH,11692
48.37758,-1.2163,2.02,MIS,21553
48.38415,-1.21691,2.39,MIS,25501
48.37694,-1.21558,2.99,MIS,31903
48.38122,-1.21456,5.07,BTH,51105
48.3836,-1.21559,1.75,MIE,18672
48.38819,-1.21694,6.06,MIE,64660
48.3984,-1.21876,5.16,BTH,52012
48.39517,-1.21782,7.65,MIE,81625
48.38544,-1.21626,2.3,MLG,7359
