lat,lon,surface,code_culture,value
43.10404,0.73988,1.15,TTH,9982
43.0997,0.74056,9.96,BTH,100396
43.10648,0.74059,3.86,MIE,41186
43.1074,0.64213,3.22,MIE,34357
43.11314,0.64124,3.05,TTH,26474
43.10978,0.64302,3.18,MIS,33930
43.1164,0.64197,3.62,SOJ,62988
43.11749,0.64238,2.01,BTH,20260
43.11174,0.64329,5.11,ORH,34288
43.10848,0.64439,1.09,MIS,11630
43.11334,0.64435,2.89,ORH,19391
43.11892,0.64346,3.43,BTH,34574
43.13629,0.64068,0.41,MIE,4374
43.14064,0.64064,0.8,MIS,8536
43.14084,0.64128,0.19,MIS,2027
43.14184,0.64158,0.74,MIE,7895
43.12938,0.64309,0.43,MIE,4588
43.12732,0.64362,0.6,MIE,6402
43.12801,0.64366,1.77,MLG,5664
43.12916,0.64359,0.7,BTH,7055
43.14063,0.64214,2.25,MIE,24007
43.11028,0.64464,2.77,MIE,29555
43.11706,0.64546,2.09,BTH,21067
43.114,0.64617,2.95,TRN,25812
43.11187,0.64701,5.01,BTH,50500
43.1313,0.64535,0.6,MIE,6402
43.13606,0.64352,1.82,BTH,18345
43.14066,0.6436,0.61,MIE,6508
43.14046,0.64416,0.63,MIS,6722
43.14192,0.6443,5.86,MLG,18752
43.13041,0.64546,0.51,MIE,5441
43.13204,0.64536,0.59,MIE,6295
43.13216,0.64626,0.52,MIE,5548
43.13576,0.64593,0.48,MIS,5121
43.14057,0.64499,0.94,MIE,10029
43.14054,0.64567,0.38,MIE,4054
43.14044,0.6459,0.32,MIS,3414
43.14038,0.64635,0.4,MIE,4268
43.15011,0.64028,2.22,BTH,22377
43.14725,0.64102,3.56,BTH,35884
43.15454,0.64033,5.44,MLG,17408
43.16173,0.64158,2.2,MIS,23474
43.16128,0.6424,0.55,SOJ,9570
43.16604,0.63983,0.83,MLG,2656
43.16266,0.64195,0.57,ORH,3824
43.12318,0.64968,1.52,MLG,4864
43.14797,0.64393,0.57,MIS,6081
43.15958,0.64275,7.42,BTH,74793
43.16176,0.64294,1.65,MIS,17605
43.14716,0.64567,3.88,BTH,39110
43.16147,0.64422,1.89,MIS,20166
43.1591,0.64549,1.98,MIS,21126
43.16296,0.64376,0.59,TRN,5162
43.16601,0.64407,0.8,TTH,6944
43.17161,0.64427,2.0,SOJ,34800
43.11244,0.64813,1.13,MIS,12057
43.11114,0.64869,1.14,MIE,12163
43.10814,0.64903,0.58,MIS,6188
43.11447,0.64967,1.88,TTH,16318
43.10788,0.65084,0.71,MIS,7575
43.13252,0.64711,0.37,BTH,3729
43.13168,0.64819,0.46,TTH,3992
43.13711,0.64683,0.94,MIE,10029
43.13846,0.64693,1.81,MIE,19312
43.13952,0.64662,0.25,MIE,2667
43.14024,0.64695,0.83,MIE,8856
43.14192,0.6466,1.83,BTH,18446
43.13942,0.64735,0.45,MIS,4801
43.14056,0.64739,0.01,MIE,106
43.1397,0.64815,0.25,MIS,2667
43.13286,0.64847,0.47,BTH,4737
43.13034,0.64907,0.76,BTH,7660
43.13552,0.64908,0.37,MIS,3947
43.13584,0.64954,2.43,MIE,25928
43.13966,0.64903,0.69,MIS,7362
43.10854,0.65107,1.16,MIS,12377
43.1183,0.65086,0.39,BTH,3931
43.11648,0.65158,6.21,BTH,62596
43.1192,0.65181,0.26,BTH,2620
43.12466,0.65111,0.93,MIE,9923
43.16178,0.64799,0.9,TRN,7875
43.11404,0.65222,4.7,CZH,62604
43.11286,0.65359,2.15,CZH,28638
43.118,0.65334,0.65,BTH,6552
43.13288,0.65038,0.75,MIE,8002
43.13212,0.65084,0.3,BTH,3024
43.13188,0.65105,0.08,PTC,940
43.13216,0.65113,0.19,MIS,2027
43.13924,0.6501,0.76,BTH,7660
43.13224,0.65162,0.95,ORH,6374
43.133,0.65222,0.35,ORH,2348
43.12914,0.65324,3.51,MIE,37451
43.13219,0.65307,2.2,ORH,14762
43.14137,0.65174,0.41,MLG,1312
43.13867,0.65229,0.41,ORH,2751
43.13966,0.65197,1.62,MIE,17285
43.14086,0.65242,0.48,MIS,5121
43.14654,0.6469,1.69,BTH,17035
43.16158,0.64581,1.85,MIS,19739
43.1602,0.64688,0.62,TRN,5425
43.14694,0.64843,1.3,BTH,13104
43.14782,0.6482,1.02,BTH,10281
43.14823,0.64908,0.43,MIS,4588
43.14654,0.64932,0.82,MIS,8749
43.16054,0.64755,1.31,BTH,13204
43.15914,0.64818,3.89,MIS,41506
43.16562,0.64544,0.85,BTH,8568
43.1642,0.64685,0.46,MIS,4908
43.14732,0.64956,0.84,MIS,8962
43.14444,0.65056,5.86,MLG,18752
43.16294,0.64754,1.73,TRN,15137
43.16542,0.64774,0.43,ORH,2885
43.16268,0.64872,0.16,MIS,1707
43.1617,0.65046,0.7,MIS,7468
43.16186,0.65159,3.03,TRN,26512
43.16232,0.64884,0.27,SOJ,4698
43.16232,0.64907,0.19,SOJ,3305
43.1621,0.64942,0.54,MIS,5761
43.16342,0.64944,0.75,MIS,8002
43.16324,0.71671,0.33,ORH,2214
43.16715,0.64957,1.29,BTH,13003
43.1656,0.65091,2.83,BTH,28526
43.1664,0.65164,1.03,MIS,10990
43.19748,0.63871,2.18,BTH,21974
43.19755,0.63954,2.17,TRN,18987
43.20014,0.63895,4.46,BTH,44956
43.20304,0.63811,5.76,BTH,58060
43.20962,0.63857,8.36,MIS,89201
43.21494,0.63705,7.26,TRN,63524
43.20486,0.63939,7.79,MIS,83119
43.21181,0.63905,1.18,TRN,10325
43.21068,0.64029,3.36,MIE,35851
43.21614,0.63892,0.72,BTH,7257
43.21606,0.63866,1.75,BTH,17639
43.20523,0.64115,6.21,MIS,66260
43.20682,0.64206,12.02,MIE,128253
43.21218,0.64323,4.14,ORH,27779
43.2134,0.64379,3.04,ORH,20398
43.22632,0.63745,1.03,SOG,10217
43.2317,0.63853,1.46,SOG,14483
43.2369,0.63661,2.47,BTH,24897
43.24924,0.63584,8.26,CZH,110023
43.25206,0.63758,12.0,SOJ,208800
43.2539,0.63723,0.05,SOJ,869
43.21748,0.64009,9.18,BTH,92534
43.22244,0.64127,8.26,BTH,83260
43.22004,0.64275,7.98,BTH,80438
43.22556,0.64293,12.22,BTH,123177
43.2527,0.63976,1.96,MIE,20913
43.23655,0.641,2.07,TRN,18112
43.23839,0.64071,7.38,MIS,78744
43.23798,0.64305,2.07,TRN,18112
43.25139,0.64126,1.7,SOJ,29580
43.24843,0.64149,1.39,MIS,14831
43.19748,0.6468,1.16,MLG,3712
43.20696,0.644,4.01,MIS,42786
43.21054,0.64399,4.4,MIS,46948
43.21604,0.64534,14.71,BTH,148276
43.21277,0.64571,5.77,TRN,50487
43.19792,0.64731,3.5,MIS,37345
43.1976,0.65007,1.22,SOG,12102
43.21339,0.64818,2.63,ORP,17647
43.19956,0.64985,4.44,MIS,47374
43.2171,0.6489,2.19,BTH,22075
43.21476,0.64941,1.3,BTH,13104
43.22685,0.64421,1.15,BTH,11591
43.23251,0.64298,0.33,SOG,3273
43.2175,0.64582,0.92,SOG,9126
43.22253,0.64577,2.42,TTH,21005
43.22674,0.64535,15.36,TRN,134400
43.14422,0.65758,1.05,BTH,10584
43.23064,0.64641,1.24,ORH,8320
43.23209,0.64646,0.89,BTH,8971
43.23207,0.64713,0.79,ORH,5300
43.2293,0.64804,3.92,ORH,26303
43.23068,0.64828,1.59,BTH,16027
43.2402,0.64537,2.2,TRN,19250
43.24094,0.64844,4.43,TRN,38762
43.24656,0.6481,1.84,BTH,18547
43.24835,0.64789,8.89,BTH,89611
43.11686,0.65453,2.67,MIE,28488
43.10938,0.65512,6.65,BTH,67032
43.11756,0.6545,3.72,BTH,37497
43.1167,0.656,0.13,PTC,1528
43.13796,0.65346,0.77,MIS,8215
43.14034,0.65287,0.25,BTH,2520
43.1388,0.65394,0.44,TTH,3819
43.13972,0.65361,0.49,ORH,3287
43.14158,0.65405,0.9,MIS,9603
43.14212,0.65352,0.92,MIE,9816
43.14053,0.65361,1.61,ORH,10803
43.14623,0.65807,0.28,BTH,2822
43.13803,0.65476,1.01,MIE,10776
43.14174,0.65488,0.91,MIE,9709
43.14224,0.6546,0.79,MIS,8429
43.1402,0.65559,2.67,ORH,17915
43.14406,0.65527,3.3,MIE,35211
43.11064,0.65872,9.09,ORP,60993
43.11352,0.65705,3.57,CZH,47552
43.11653,0.657,1.36,BTH,13708
43.116,0.65854,5.25,MIE,56017
43.11751,0.65929,0.91,BTH,9172
43.14164,0.65616,0.3,MIS,3201
43.14215,0.65588,2.2,MIE,23474
43.13653,0.65756,4.99,BTH,50299
43.14375,0.65711,0.13,TTH,1128
43.13852,0.65778,3.22,MIE,34357
43.13886,0.65777,0.31,MIS,3307
43.14004,0.65724,3.4,MIS,36278
43.14369,0.65745,0.43,TTH,3732
43.139,0.65873,0.01,MIE,106
43.14268,0.65884,0.3,MIS,3201
43.14556,0.65448,0.92,MIS,9816
43.16115,0.65432,2.47,BTH,24897
43.1648,0.65251,0.8,ORH,5368
43.16717,0.65285,1.79,BTH,18043
43.16504,0.65403,4.2,BTH,42336
43.16342,0.65421,0.18,BTH,1814
43.1615,0.65579,2.25,MIS,24007
43.14572,0.65745,1.78,BTH,17942
43.15238,0.6573,1.43,BTH,14414
43.14566,0.6559,1.88,MIE,20059
43.1463,0.6586,0.78,BTH,7862
43.1611,0.65774,1.25,MIS,13337
43.16334,0.65516,0.37,TRN,3237
43.1657,0.65509,0.65,MIS,6935
43.16592,0.65638,1.3,MIS,13871
43.16412,0.65648,1.58,BTH,15926
43.1649,0.65784,3.34,MIS,35637
43.11337,0.66056,2.29,MIS,24434
43.11555,0.6611,2.23,BTH,22478
43.12366,0.66039,2.23,BTH,22478
43.12476,0.66036,2.11,BTH,21268
43.10824,0.6623,4.14,MIS,44173
43.11132,0.6624,2.14,ORH,14359
43.14239,0.66016,6.27,MIE,66900
43.14034,0.66005,3.16,MLG,10112
43.11308,0.66329,6.6,BTH,66527
43.11494,0.6631,2.38,BTH,23990
43.11614,0.66395,3.78,BTH,38102
43.1088,0.66618,15.73,MIS,167839
43.13123,0.66314,0.02,FLA,400
43.13669,0.66286,0.4,BTH,4032
43.14363,0.6629,3.41,MLG,10912
43.14204,0.66322,0.61,TTH,5294
43.13668,0.66481,2.07,MIE,22086
43.14395,0.66476,6.25,BTH,62999
43.14392,0.65931,2.68,BTH,27014
43.15346,0.65898,1.06,MLG,3392
43.1623,0.65872,0.78,MIS,8322
43.15898,0.65995,3.89,MIS,41506
43.16048,0.65936,1.37,MIS,14617
43.1577,0.66076,0.61,MIS,6508
43.16115,0.66061,3.1,MIS,33077
43.163,0.65856,1.35,MIS,14404
43.16362,0.65896,0.63,ORH,4227
43.16592,0.65905,4.24,MIS,45240
43.16461,0.65961,0.58,MIS,6188
43.16382,0.66,0.76,MIS,8109
43.16286,0.66031,0.61,MIS,6508
43.17014,0.66036,1.8,SOJ,31320
43.16516,0.66038,0.73,MIS,7789
43.17216,0.65963,3.88,SOJ,67512
43.14686,0.66335,1.3,MIE,13871
43.15972,0.66174,3.77,MIS,40225
43.1613,0.66243,2.09,ORH,14023
43.1469,0.6647,0.98,BTH,9878
43.16008,0.66327,1.24,MIS,13230
43.16195,0.66489,4.71,MIS,50255
43.16636,0.66172,0.56,MIS,5975
43.17118,0.66144,1.82,BTH,18345
43.16637,0.66233,0.75,ORH,5032
43.16646,0.66289,1.2,MIS,12804
43.16414,0.66361,2.16,BTH,21772
43.16632,0.66402,2.2,BTH,22176
43.11084,0.67835,1.3,ORH,8723
43.19381,0.65391,1.39,BTH,14011
43.19517,0.65309,1.26,BTH,12700
43.19726,0.6531,1.15,BTH,11591
43.19922,0.6514,1.75,MLG,5600
43.21566,0.64958,0.65,BTH,6552
43.21612,0.65113,3.08,BTH,31046
43.19541,0.65387,1.88,ORH,12614
43.19687,0.65443,1.3,ORH,8723
43.19806,0.65411,0.64,BTH,6451
43.19472,0.65531,3.24,TRN,28350
43.1992,0.65534,1.08,ORH,7246
43.19664,0.65547,1.23,BTH,12398
43.19614,0.65633,0.74,TRN,6475
43.19166,0.65716,0.84,TRN,7350
43.19388,0.65655,1.9,BTH,19152
43.24625,0.65059,2.36,BTH,23788
43.20568,0.65608,3.16,BTH,31852
43.23044,0.65093,4.28,ORH,28718
43.24704,0.64926,1.19,BTH,11995
43.25072,0.65055,5.05,MIS,53883
43.25341,0.65044,1.69,MIS,18032
43.2319,0.65281,2.93,BTH,29534
43.24146,0.65329,0.74,BTH,7459
43.24822,0.65164,3.76,TTH,32636
43.24526,0.6537,8.39,TRN,73412
43.24912,0.65312,3.58,BTH,36086
43.25094,0.65228,0.53,TTH,4600
43.25356,0.65247,1.87,MIS,19952
43.24154,0.654,0.89,BTH,8971
43.25139,0.6535,0.87,ORP,5837
43.19542,0.657,2.24,TRN,19600
43.19845,0.6571,0.62,ORH,4160
43.19508,0.6583,2.37,BTH,23889
43.19232,0.65962,4.19,SOJ,72906
43.20264,0.6578,6.0,BTH,60480
43.20577,0.65754,0.53,BTH,5342
43.19649,0.66004,1.02,TTH,8853
43.19145,0.66238,3.5,BTH,35279
43.19648,0.66238,1.04,TTH,9027
43.19824,0.66235,4.31,MIS,45987
43.20374,0.66093,1.77,BTH,17841
43.24182,0.6552,2.17,BTH,21873
43.24415,0.65591,1.47,BTH,14817
43.24523,0.65688,2.18,BTH,21974
43.24152,0.65669,1.8,SOG,17856
43.24312,0.65743,2.33,BTH,23486
43.24634,0.65632,1.88,SOG,18649
43.24804,0.65668,7.28,MIE,77677
43.24234,0.65809,2.56,SOG,25395
43.24697,0.65953,1.55,MCR,15376
43.24686,0.65962,0.87,ORP,5837
43.24477,0.65995,7.07,BTH,71265
43.24266,0.6604,4.6,BTH,46367
43.25399,0.65978,11.39,SOJ,198186
43.2526,0.6609,2.49,ORH,16707
43.2726,0.63524,4.6,MIS,49081
43.27468,0.63678,5.24,MIS,55910
43.28452,0.63626,10.05,TRN,87937
43.28796,0.63626,1.7,MLG,5440
43.2643,0.63937,4.33,MIE,46201
43.26585,0.63962,1.87,MIE,19952
43.271,0.64,0.38,MIS,4054
43.26396,0.64142,2.54,MIE,27101
43.27278,0.63889,7.05,MIS,75223
43.2751,0.63872,2.92,MLG,9344
43.2842,0.6382,1.71,ORH,11474
43.28184,0.63956,1.59,MLG,5088
43.28768,0.63966,10.09,BTH,101707
43.29472,0.63406,0.56,MIS,5975
43.29484,0.63454,0.81,MIS,8642
43.29692,0.63411,0.42,MIS,4481
43.2959,0.63546,2.36,MIS,25181
43.30614,0.63561,3.06,MLG,9792
43.3132,0.63344,4.54,BTH,45763
43.31484,0.63397,4.14,BTH,41731
43.30992,0.63441,2.56,MLG,8192
43.32587,0.63289,4.06,MLG,12992
43.32024,0.6339,3.07,MLG,9824
43.26296,0.64415,1.61,TTH,13974
43.3143,0.63602,1.63,MLG,5216
43.31581,0.63636,1.7,MLG,5440
43.32649,0.63686,6.63,BTH,66830
43.32509,0.63819,0.73,BTH,7358
43.25484,0.64345,2.34,MIE,24967
43.26364,0.64297,1.9,TTH,16491
43.27483,0.64346,1.06,MLG,3392
43.27774,0.64209,3.45,MLG,11040
43.25439,0.64499,2.25,TRN,19687
43.25702,0.6455,5.71,TRN,49962
43.26132,0.64739,1.32,TTH,11457
43.28712,0.64534,0.07,FLA,1400
43.31357,0.63992,1.01,MIS,10776
43.32391,0.63897,5.11,TRN,44712
43.31138,0.64172,0.8,MLG,2560
43.31349,0.64202,1.25,MLG,4000
43.31434,0.64207,3.37,MLG,10784
43.31872,0.64155,0.2,VRC,1680
43.32694,0.64144,0.78,BTH,7862
43.29586,0.64368,10.44,MIS,111394
43.29398,0.6449,1.63,MIS,17392
43.32074,0.64331,2.34,TRN,20475
43.32192,0.64391,4.71,BTH,47476
43.32481,0.6431,3.49,BTH,35179
43.31812,0.64481,7.47,MLG,23904
43.32672,0.64425,4.65,MIE,49615
43.33556,0.63517,5.13,MIE,54737
43.36184,0.63165,12.24,MIS,130600
43.33914,0.63826,4.07,SOG,40374
43.34553,0.63742,3.33,BTH,33566
43.35474,0.63603,10.4,MLG,33280
43.36857,0.63298,12.0,SOJ,208800
43.36576,0.6333,16.59,MIS,177015
43.37652,0.63159,1.62,BTH,16329
43.37411,0.63264,12.21,SOJ,212454
43.37128,0.63322,6.26,BTH,63100
43.39086,0.63022,0.93,MIS,9923
43.39161,0.6315,0.96,MIS,10243
43.39854,0.62923,4.28,BTH,43142
43.40094,0.63022,8.1,BTH,81648
43.39317,0.63172,1.76,MIS,18779
43.2941,0.66546,0.4,TRN,3500
43.39227,0.63216,1.03,MIS,10990
43.39764,0.63097,6.48,BTH,65318
43.40024,0.63213,1.16,BTH,11692
43.3654,0.63428,0.7,SOG,6944
43.40132,0.63335,1.95,TTH,16926
43.39336,0.63464,0.95,SOG,9424
43.40052,0.63453,2.35,MLG,7520
43.39492,0.63491,2.59,SOG,25692
43.33664,0.6386,6.61,MIE,70528
43.34332,0.63823,3.28,MLG,10496
43.35321,0.6399,2.1,BTH,21168
43.33424,0.64337,3.89,MLG,12448
43.34966,0.64274,2.17,BTH,21873
43.34677,0.64343,2.45,SOJ,42630
43.39374,0.63727,3.18,MIS,33930
43.3963,0.63726,3.27,TRN,28612
43.39828,0.63775,5.58,MIS,59538
43.3993,0.6392,1.52,MIS,16218
43.10796,0.67156,2.47,MIE,26354
43.39194,0.63943,5.13,BTH,51710
43.39996,0.64005,3.37,MIS,35957
43.3961,0.64113,11.26,MIS,120144
43.3929,0.64255,3.49,TRN,30537
43.39828,0.64251,5.02,MIS,53563
43.25836,0.64807,1.86,TRN,16275
43.2558,0.64871,1.06,BTH,10684
43.25492,0.64948,4.12,TRN,36050
43.25838,0.65013,8.98,BTH,90518
43.2565,0.65217,2.31,MIS,24647
43.25464,0.653,8.15,MIS,86960
43.27884,0.65228,0.92,MLG,2944
43.2962,0.64853,10.44,BTH,105235
43.3144,0.64612,1.0,MLG,3200
43.31534,0.64726,1.51,MLG,4832
43.3181,0.64764,6.0,MLG,19200
43.29394,0.65119,3.51,TRN,30712
43.30698,0.64928,7.55,BTH,76104
43.30404,0.65231,3.62,SOJ,62988
43.32094,0.64888,7.1,TRN,62125
43.25997,0.65561,1.08,TTH,9374
43.27175,0.65456,6.49,BTH,65419
43.09498,0.79182,0.44,VRG,3634
43.25778,0.65571,9.23,SOJ,160602
43.261,0.65632,2.97,TTH,25779
43.27742,0.65426,7.28,MIS,77677
43.27563,0.65557,12.41,MIS,132414
43.27826,0.65675,6.39,MIS,68181
43.28932,0.65625,1.32,MLG,4224
43.26067,0.65771,2.17,TTH,18835
43.25918,0.65834,2.14,TTH,18575
43.27012,0.65907,12.32,TTH,106937
43.27254,0.6581,2.3,BTH,23184
43.25708,0.65958,3.78,SOJ,65771
43.27643,0.65939,2.81,MIS,29982
43.28646,0.65814,1.09,MIS,11630
43.29734,0.65294,0.81,ORH,5435
43.29547,0.6533,5.63,ORH,37777
43.30608,0.65341,8.39,SOJ,145986
43.29118,0.65452,4.94,TRN,43225
43.29398,0.65462,6.05,BTH,60984
43.29973,0.65511,5.04,TRN,44100
