lat,lon,surface,code_culture,value
48.31679,-1.13218,1.62,MIE,17285
48.32542,-1.13299,0.36,BTH,3628
48.31687,-1.13113,3.06,MIE,32650
48.31872,-1.13027,6.31,MIS,67327
48.31949,-1.13092,7.36,MIS,78531
48.32472,-1.13246,2.33,BTH,23486
48.32664,-1.13216,0.74,MIE,7895
48.32666,-1.13134,5.1,MIE,54416
48.3321,-1.13153,0.75,MIS,8002
48.29788,-1.12697,5.54,MIE,59111
48.31434,-1.12775,5.65,BTH,56952
48.30237,-1.12649,19.42,MIS,207211
48.30745,-1.12628,2.92,BTH,29433
48.32074,-1.12917,5.03,MIS,53670
48.31622,-1.12773,2.02,MIE,21553
48.3232,-1.12887,4.47,BTH,45057
48.32837,-1.12939,6.11,MIS,65193
48.332,-1.13007,0.29,MIS,3094
48.32174,-1.12804,2.25,MIE,24007
48.32224,-1.12794,1.83,MIE,19526
48.32119,-1.12806,1.21,CZH,16117
48.32495,-1.12795,0.77,MCR,7638
48.3277,-1.12796,1.45,MIE,15471
48.3271,-1.12779,0.2,MIE,2134
48.34324,-1.13368,0.56,MIE,5975
48.33928,-1.13371,0.97,MLG,3104
48.34634,-1.13482,3.03,MIE,32330
48.34791,-1.13615,0.35,MIE,3734
48.34754,-1.13532,2.5,MIE,26675
48.33729,-1.13269,2.01,BTH,20260
48.3382,-1.13215,1.88,BTH,18950
48.33976,-1.13269,1.17,MIS,12483
48.34353,-1.13201,11.93,MIS,127293
48.34721,-1.13321,2.65,MIE,28275
48.35052,-1.13365,2.61,MIS,27848
48.3516,-1.13557,2.27,MIS,24220
48.25202,-1.11995,0.88,MLG,2816
48.36539,-1.13473,0.74,MIE,7895
48.36362,-1.13404,2.4,MIE,25608
48.333,-1.13114,3.58,BTH,36086
48.34178,-1.13103,0.62,MIS,6615
48.34168,-1.1307,0.32,MIS,3414
48.348,-1.13112,0.89,MIE,9496
48.35052,-1.13109,6.09,MIE,64980
48.33922,-1.12961,3.2,MIE,34144
48.34044,-1.12946,0.66,MIS,7042
