lat,lon,surface,code_culture,value
48.41584,-2.05311,0.35,TTH,3038
48.41503,-2.05302,0.4,ORH,2684
48.42429,-2.05532,3.0,MIE,32010
48.41964,-2.05306,3.27,ORH,21941
48.42209,-2.05385,0.39,MIE,4161
48.4264,-2.0561,3.56,CZH,47419
48.42747,-2.05564,2.13,MIE,22727
48.41086,-2.05216,4.95,MIE,52816
48.41478,-2.05133,0.96,ORH,6441
48.41866,-2.05173,2.06,MIS,21980
48.42088,-2.05187,0.75,TTH,6510
48.42089,-2.05139,0.28,BTH,2822
48.42562,-2.05204,2.11,BTH,21268
48.41606,-2.05056,8.34,ORH,55961
48.41128,-2.04891,1.38,MIS,14724
48.41379,-2.04909,4.46,MIE,47588
48.42109,-2.05107,0.27,ORH,1811
48.41806,-2.05068,1.97,ORH,13218
48.42181,-2.05035,3.7,MIE,39479
48.41988,-2.04986,3.14,BTH,31651
48.42674,-2.05178,0.87,TTH,7551
48.42846,-2.05006,6.33,BTH,63806
48.4775,-2.06103,0.82,MIS,8749
48.48038,-2.0616,2.93,MIS,31263
48.47144,-2.059,1.32,BTH,13305
48.47812,-2.05958,3.11,MIS,33183
48.48002,-2.05987,2.92,MIE,31156
48.47592,-2.05912,6.14,ORH,41199
48.4706,-2.0582,2.24,BTH,22579
48.47218,-2.05793,1.42,TTH,12325
48.47386,-2.0577,7.23,CZH,96303
48.47672,-2.0567,2.72,BTH,27417
48.47912,-2.05752,4.61,BTH,46468
48.47188,-2.05544,3.47,MIS,37024
48.35806,-2.04196,2.38,BTH,23990
48.47562,-2.05587,1.23,MIS,13124
48.47987,-2.05506,0.06,MIE,640
48.33516,-2.04047,3.67,BTH,36993
48.34146,-2.04054,0.6,MIE,6402
48.59976,-2.07272,1.45,MIE,15471
48.34668,-2.0418,7.11,MIE,75863
48.34416,-2.04004,2.5,BTH,25200
48.34904,-2.04115,0.39,MIE,4161
48.35302,-2.04134,0.53,BTH,5342
48.34908,-2.04006,1.48,BTH,14918
48.35279,-2.04001,3.68,BTH,37094
48.35722,-2.04187,0.5,MIE,5335
48.36052,-2.04233,3.68,BDH,37094
48.3798,-2.04456,0.31,MIE,3307
48.3633,-2.04345,3.43,BDH,34574
48.37055,-2.04383,2.44,MIE,26034
48.36872,-2.04271,2.47,MIS,26354
48.36982,-2.04293,0.93,BTH,9374
48.35698,-2.04042,5.65,BTH,56952
48.35897,-2.04042,3.09,CZH,41158
48.36282,-2.04128,3.03,ORH,20331
48.36478,-2.04161,2.01,CZH,26773
48.36754,-2.04179,0.85,MIS,9069
48.34123,-2.03904,4.24,BTH,42739
48.3438,-2.03826,2.21,BTH,22276
48.33484,-2.03633,0.9,MIE,9603
48.3447,-2.03732,4.17,MIS,44493
48.3381,-2.03645,4.67,MIE,49828
48.33942,-2.03545,1.58,ORP,10601
48.34098,-2.03476,3.59,BTH,36187
48.34266,-2.03785,4.34,MIS,46307
48.35138,-2.03731,10.2,MIE,108834
48.35538,-2.03976,5.62,ORP,37710
48.36014,-2.03948,1.33,MIE,14191
48.36366,-2.04011,1.66,MIS,17712
48.3701,-2.04061,2.19,BTH,22075
48.36724,-2.04004,3.87,CZH,51548
48.36284,-2.03917,0.62,MIS,6615
48.36902,-2.0393,2.72,BTH,27417
48.35747,-2.03746,1.92,ORH,12883
48.35944,-2.03751,3.31,BTH,33364
48.36142,-2.03805,2.84,MIE,30302
