lat,lon,surface,code_culture,value
47.23847,-0.0286,2.66,VRC,22344
47.23598,-0.0282,0.63,VRC,5292
47.23497,-0.02749,0.2,VRC,1680
47.23228,-0.02706,0.49,VRC,4116
47.2334,-0.02736,0.66,VRC,5544
47.23258,-0.02696,0.19,VRC,1596
47.23294,-0.02678,0.64,VRC,5375
47.2359,-0.02742,0.14,VRC,1176
47.23488,-0.02716,0.27,VRC,2268
47.23932,-0.02801,1.08,VRC,9072
47.25744,-0.03028,0.87,VRG,7186
47.2577,-0.02936,0.36,BTH,3628
47.25936,-0.02962,4.05,BTH,40824
47.25741,-0.02856,1.08,VRG,8920
47.27202,-0.03566,3.92,FLA,78400
47.27422,-0.03568,4.57,BTH,46065
47.26852,-0.03343,0.11,FLA,2200
47.26293,-0.03301,1.88,BTH,18950
47.27306,-0.03377,2.57,BTH,25905
47.27084,-0.03268,0.43,MCR,4265
47.29258,-0.03682,0.29,MCR,2876
47.29192,-0.03564,1.15,MIS,12270
47.28668,-0.03466,4.24,MIE,45240
47.28036,-0.03378,4.25,MIS,45347
47.28921,-0.03397,5.93,MIS,63273
47.29431,-0.03513,2.75,BTH,27720
47.29132,-0.03462,1.39,BTH,14011
47.26802,-0.03261,2.34,FLA,46800
47.26605,-0.03135,0.28,FLA,5600
47.26895,-0.03053,0.32,FLA,6400
47.2693,-0.03199,1.19,FLA,23800
47.3558,-0.0429,1.58,TRN,13825
47.27028,-0.03131,2.13,FLA,42599
47.26607,-0.0298,4.81,FLA,96200
47.26836,-0.02995,0.54,BTH,5443
47.26116,-0.02908,1.07,VRG,8838
47.27218,-0.02992,7.13,BTH,71870
47.27316,-0.03002,1.25,BTH,12600
47.26912,-0.02923,0.95,BTH,9575
47.27872,-0.03251,3.06,ORH,20532
47.28754,-0.03313,2.37,BTH,23889
47.28995,-0.03255,4.36,BTH,43948
47.29401,-0.03265,6.11,MIS,65193
47.27972,-0.03088,2.64,ORH,17714
47.28242,-0.02951,15.27,MIE,162930
47.29598,-0.03178,1.51,BTH,15220
47.29222,-0.03154,2.23,MIS,23794
47.29401,-0.03059,0.24,BTH,2419
47.30214,-0.0436,8.33,BTH,83966
47.29783,-0.04091,1.74,BTH,17539
47.30147,-0.04138,0.99,MIS,10563
47.3136,-0.0427,1.2,CZH,15984
47.31526,-0.04438,3.97,CZH,52880
47.31702,-0.04412,0.09,SOG,892
47.32873,-0.04403,5.52,MIE,58898
47.31638,-0.04253,0.1,SOG,992
47.31626,-0.04251,0.09,SOG,892
47.3163,-0.04232,0.09,SOG,892
47.31626,-0.04222,0.09,SOG,892
47.32274,-0.04215,3.51,PTC,41277
47.33062,-0.043,2.96,MCR,29363
47.30216,-0.04104,3.71,BTH,37396
47.3069,-0.04087,2.47,MIS,26354
47.31268,-0.04202,2.18,CZH,29037
47.2971,-0.03907,1.91,MIS,20379
47.3146,-0.04028,3.82,BTH,38505
47.31384,-0.039,1.11,PTC,13053
47.32964,-0.03962,1.24,MCR,12300
47.33922,-0.04492,5.96,BTH,60076
47.3491,-0.04643,3.53,TRN,30887
47.34493,-0.0454,4.67,MIE,49828
47.33656,-0.04451,3.76,MIS,40119
47.33392,-0.04292,1.44,BTH,14515
47.34154,-0.04383,1.4,CZH,18648
47.33831,-0.04283,3.37,BTH,33969
47.34366,-0.0443,2.52,MIE,26888
47.34627,-0.04465,1.16,MIE,12377
47.34841,-0.04469,2.56,MIS,27315
47.34938,-0.04418,1.45,TRN,12687
47.35678,-0.04737,0.95,MIS,10136
47.35206,-0.04616,0.71,MIS,7575
47.35325,-0.04607,0.55,MIS,5868
47.35367,-0.04567,1.52,MIS,16218
47.35486,-0.0462,1.49,MIS,15898
47.35536,-0.0449,3.8,MIS,40545
47.36189,-0.04763,8.84,MIS,94322
47.3664,-0.04698,0.48,BTH,4838
47.35266,-0.04442,4.18,MIS,44600
47.36468,-0.04604,1.27,MIS,13550
47.36714,-0.04581,1.5,BTH,15120
47.36412,-0.04527,0.71,MIS,7575
47.34172,-0.04159,0.63,BTH,6350
47.34225,-0.04301,2.28,BTH,22982
47.34544,-0.04284,1.43,MIE,15258
47.34446,-0.04198,3.95,BTH,39816
47.34852,-0.04228,5.92,BTH,59673
47.33499,-0.04016,6.35,BTH,64007
47.35904,-0.04358,6.3,MIS,67221
47.35492,-0.04271,1.26,MIS,13444
47.36064,-0.04389,9.57,BTH,96465
47.36569,-0.04432,1.23,BTH,12398
47.35402,-0.04192,0.94,MIS,10029
47.35865,-0.04095,4.08,BTH,41126
47.36848,-0.04246,1.52,BTH,15321
47.3008,-0.03625,3.37,MIS,35957
47.3135,-0.0373,3.48,ORH,23350
47.30938,-0.03698,1.51,MIS,16111
47.2964,-0.03515,11.7,MIS,124839
47.31132,-0.03677,0.78,MIS,8322
47.31578,-0.03873,5.84,BTH,58867
47.32346,-0.03813,2.59,PTC,30458
47.31728,-0.03743,4.39,MIS,46841
47.32892,-0.03773,3.2,MCR,31744
47.31878,-0.03635,3.18,TRN,27825
47.3299,-0.03624,0.27,MCR,2678
47.30016,-0.03451,3.72,MIS,39692
47.2993,-0.03187,2.32,ORH,15567
47.30014,-0.03195,1.57,ORH,10534
47.31777,-0.03413,4.61,MLG,14752
47.33142,-0.03541,7.9,FLA,158000
47.31515,-0.03339,6.13,MIS,65407
47.33003,-0.03354,2.0,PTC,23520
47.33346,-0.0333,1.14,FLA,22800
47.33716,-0.03831,2.69,BTH,27115
47.3352,-0.03811,4.56,BTH,45964
47.33745,-0.03733,0.74,BTH,7459
47.33463,-0.03662,0.66,CZH,8791
47.34456,-0.03837,1.95,MIE,20806
47.36659,-0.04105,0.66,BTH,6652
47.33344,-0.03552,2.51,MIS,26781
47.3438,-0.03509,0.98,BTH,9878
47.33632,-0.03411,8.14,CZH,108424
47.36608,-0.03588,4.61,BTH,46468
47.38284,-0.06222,1.36,BTH,13708
47.38422,-0.06202,0.51,MIS,5441
47.38522,-0.06185,0.66,BTH,6652
47.37056,-0.05993,0.99,MIE,10563
47.36972,-0.0595,0.72,MIE,7682
47.3756,-0.05961,2.29,MIE,24434
47.37059,-0.05852,1.71,TRN,14962
47.38014,-0.06021,1.97,TTH,17099
47.3832,-0.06086,2.01,SOG,19939
47.38228,-0.05992,2.5,BTH,25200
47.38436,-0.06102,1.45,BTH,14615
47.39435,-0.05999,1.1,MIS,11737
47.37336,-0.05713,1.63,MIE,17392
47.38344,-0.05037,2.25,TTH,19530
47.38192,-0.05746,1.72,MIS,18352
47.37176,-0.05667,4.47,BTH,45057
47.37821,-0.05612,1.28,ORH,8588
47.3928,-0.05961,1.57,TTH,13627
47.39454,-0.05894,0.79,TRN,6912
47.39548,-0.05772,1.33,TRN,11637
47.3942,-0.05712,8.12,TTH,70481
47.41033,-0.06261,1.55,MIS,16538
47.42082,-0.06359,4.85,MIS,51749
47.4175,-0.06284,4.15,ORH,27846
47.40944,-0.06183,3.96,MIS,42253
47.41268,-0.06243,0.87,MIS,9282
47.41229,-0.06123,1.56,MIS,16645
47.44206,-0.06491,0.28,BTH,2822
47.44161,-0.06458,1.24,MIS,13230
47.44022,-0.06429,3.09,BTH,31147
47.44228,-0.0633,0.83,TRN,7262
47.41402,-0.06042,3.47,ORP,23283
47.4157,-0.05848,0.67,BTH,6753
47.44066,-0.06095,0.91,TRN,7962
47.44124,-0.06172,3.02,BTH,30441
47.43918,-0.06049,0.85,MIS,9069
47.4422,-0.06091,1.32,TRN,11550
47.37604,-0.05513,3.42,MIE,36491
47.3729,-0.05456,5.32,MIE,56764
47.37186,-0.05308,0.86,BTH,8668
47.39618,-0.0517,2.28,TTH,19790
47.37125,-0.05165,7.04,MIE,75116
47.37337,-0.05207,1.83,MIE,19526
47.39598,-0.05524,1.71,TTH,14842
47.4044,-0.05628,1.01,BTH,10180
47.3954,-0.05439,1.36,MIS,14511
47.3966,-0.05378,1.27,ORH,8521
47.38553,-0.05222,1.57,TRN,13737
47.39782,-0.05139,2.3,TTH,19964
47.40172,-0.05125,2.47,BTH,24897
47.4154,-0.05589,0.97,MLG,3104
47.41965,-0.05703,1.98,ORH,13285
47.4159,-0.05671,0.52,TTH,4513
47.41696,-0.05617,4.68,TTH,40622
47.41564,-0.05428,4.02,TTH,34893
47.41433,-0.05267,1.81,TTH,15710
47.4168,-0.05237,1.94,TTH,16839
47.43686,-0.05243,0.6,MIS,6402
47.45615,-0.06573,6.33,MIS,67541
47.44358,-0.06364,2.55,TRN,22312
47.4462,-0.06406,5.07,MIE,54096
47.47644,-0.06667,5.97,MIS,63699
47.47774,-0.0661,3.35,MIS,35744
47.47798,-0.06492,4.0,MIS,42680
47.45906,-0.06199,4.62,MIE,49295
47.47812,-0.06315,6.91,CZH,92041
47.4868,-0.06807,13.53,MIS,144365
47.49634,-0.06809,11.55,BTH,116424
47.48138,-0.06566,11.5,MIS,122705
47.49384,-0.06703,4.06,TRN,35524
47.50176,-0.06903,0.57,TRN,4987
47.50416,-0.06879,4.82,MIS,51429
47.50946,-0.06767,4.37,BTH,44049
47.51108,-0.06854,2.7,BTH,27216
47.5162,-0.06853,2.72,BTH,27417
47.5133,-0.06834,2.39,BTH,24091
47.50625,-0.06776,3.35,MIE,35744
47.50306,-0.06698,2.08,MIS,22193
47.51466,-0.06712,5.59,MIS,59645
47.48518,-0.0644,5.58,BTH,56246
47.48757,-0.06343,3.26,BTH,32860
47.49082,-0.06531,9.07,MIS,96776
47.49528,-0.06476,5.79,BTH,58363
47.49809,-0.06552,5.07,MIE,54096
47.48593,-0.06268,0.62,MLG,1984
47.48212,-0.06223,6.9,MIS,73623
47.48521,-0.06189,2.76,BTH,27820
47.49596,-0.06312,3.39,MIS,36171
47.49712,-0.06296,2.25,MIE,24007
47.50028,-0.06589,5.3,TRN,46375
47.50178,-0.06536,1.36,TRN,11900
47.5031,-0.06446,0.84,BTH,8467
47.51628,-0.06612,1.18,BTH,11894
47.5084,-0.06539,8.33,BTH,83966
47.51316,-0.06527,3.12,MIS,33290
47.50542,-0.06488,4.24,MIE,45240
47.50658,-0.06449,1.59,BTH,16027
47.51062,-0.06373,2.64,BTH,26611
47.45448,-0.05772,0.39,MIS,4161
47.45698,-0.0569,2.01,MCR,19939
47.47912,-0.06085,1.41,CZH,18781
47.48064,-0.05978,2.25,CZH,29970
47.48333,-0.06021,6.24,BTH,62899
47.48952,-0.0601,9.72,BTH,97977
47.49886,-0.06255,3.42,MIS,36491
47.49454,-0.0608,3.18,BTH,32054
47.48492,-0.05784,3.05,MIS,32543
47.48648,-0.05813,3.3,BTH,33263
47.48833,-0.05875,4.7,CZH,62604
47.49758,-0.06063,3.14,BTH,31651
47.50058,-0.06139,7.38,MIE,78744
47.50373,-0.06009,1.23,TRN,10762
47.51397,-0.06229,7.23,BTH,72878
47.37166,-0.04409,2.81,TRN,24587
47.51499,-0.06007,1.33,BTH,13406
47.48355,-0.05748,0.65,BTH,6552
47.48225,-0.05665,3.89,BTH,39211
47.48824,-0.05698,1.59,BTH,16027
47.49768,-0.05862,3.9,BTH,39312
47.48368,-0.05556,0.97,MIS,10349
47.4891,-0.05606,4.07,CZH,54212
47.4935,-0.0562,15.93,BTH,160574
47.50191,-0.05898,3.08,BTH,31046
47.49972,-0.05848,4.9,CZH,65268
47.51031,-0.05852,10.39,BTH,104731
47.37472,-0.0476,2.1,TRN,18375
47.37271,-0.04648,4.02,TTH,34893
47.37838,-0.04796,0.82,TTH,7117
47.38366,-0.04854,3.17,TRN,27737
47.3739,-0.04644,1.39,TTH,12065
47.37533,-0.04583,2.68,MIS,28595
47.37936,-0.04564,1.29,MIS,13764
47.38586,-0.04661,1.8,MIS,19206
47.38494,-0.04663,1.33,TRN,11637
47.39764,-0.04967,1.89,TTH,16405
47.39715,-0.04801,2.43,MIE,25928
47.40206,-0.04947,1.96,BTH,19756
47.40594,-0.04846,2.14,MIE,22833
47.37818,-0.04502,1.44,TRN,12599
47.40769,-0.04663,2.01,MIE,21446
47.3706,-0.04307,2.99,BTH,30139
47.37402,-0.04392,2.16,TTH,18748
47.37325,-0.04256,2.07,TRN,18112
47.40566,-0.04531,4.39,MIE,46841
47.40828,-0.04773,0.28,MIE,2987
47.4105,-0.04632,10.12,MIE,107980
47.4124,-0.04637,0.34,MIS,3627
47.40847,-0.0435,5.89,MIE,62846
47.40734,-0.04358,1.1,MIE,11737
47.41156,-0.04351,1.8,MIE,19206
47.4129,-0.04459,1.0,MIS,10670
47.43401,-0.04693,1.02,MIS,10883
47.43956,-0.04894,1.01,MIS,10776
47.44011,-0.04838,1.0,FLA,20000
47.37505,-0.04091,5.61,TRN,49087
47.3711,-0.04015,6.13,CZH,81651
47.38448,-0.04132,0.22,TTH,1909
47.38438,-0.04073,0.64,MIS,6828
47.37346,-0.03855,0.8,TTH,6944
47.4027,-0.04239,10.11,MIS,107873
47.40468,-0.04251,11.12,TRN,97300
47.40192,-0.04051,4.38,BTH,44150
47.37112,-0.03727,4.09,TRN,35787
47.38086,-0.03811,3.1,MIS,33077
47.38403,-0.03865,4.02,BTH,40521
47.38477,-0.03645,0.28,FLA,5600
47.3941,-0.03723,2.92,BTH,29433
47.39089,-0.03615,2.37,TRN,20737
47.40328,-0.03679,9.78,MIS,104352
47.41938,-0.04309,1.45,ORH,9729
47.4108,-0.03828,1.48,MIS,15791
47.41522,-0.03723,0.2,PTC,2352
47.44948,-0.04966,2.37,MCR,23510
47.44819,-0.04868,0.55,TRN,4812
47.44791,-0.04793,1.0,MIS,10670
47.48266,-0.05404,1.43,BTH,14414
47.48404,-0.0536,5.92,MIS,63166
47.4838,-0.05355,0.61,BTH,6148
47.4864,-0.05395,4.23,CZH,56343
47.48934,-0.05349,3.3,ORH,22143
47.49119,-0.05421,0.8,MIS,8536
47.49732,-0.05447,6.18,BTH,62294
47.49886,-0.05544,1.48,BTH,14918
47.50239,-0.05088,0.9,BTH,9072
47.50305,-0.05442,5.72,BTH,57657
47.51158,-0.05463,1.31,BTH,13204
47.51472,-0.05343,3.98,TTH,34546
47.48894,-0.05119,5.03,ORH,33751
47.49834,-0.05195,2.49,TRN,21787
47.49576,-0.05101,10.47,TRN,91612
47.30067,-0.01271,0.08,FLA,1600
47.48704,-0.04964,24.51,MIE,261521
47.50104,-0.0526,2.26,BTH,22780
47.503,-0.05044,0.87,BTH,8769
47.50562,-0.04972,5.85,BTH,58967
47.50668,-0.04954,0.25,BTN,6427
47.50676,-0.04925,0.05,PTC,588
47.48995,-0.04858,7.63,MIE,81412
47.50014,-0.04564,0.99,TRN,8662
47.5016,-0.04577,3.22,CZH,42890
47.50268,-0.04542,4.48,BTH,45158
47.49784,-0.04495,7.31,TRN,63962
47.49052,-0.04404,7.05,MIE,75223
47.4932,-0.04243,5.83,ORH,39119
47.50002,-0.04285,4.33,BTH,43646
47.519,-0.09579,5.64,MLG,18048
47.51647,-0.09518,4.51,MIS,48121
47.54733,-0.09618,8.49,BTH,85579
47.51674,-0.09135,2.08,MIS,22193
47.51854,-0.09182,5.75,MIS,61352
47.61238,-0.0863,0.13,VRG,1073
47.54812,-0.09212,6.91,TRN,60462
47.56164,-0.09854,4.89,MIE,52176
47.55759,-0.09666,1.17,TRN,10237
47.61288,-0.08612,0.46,VRG,3799
47.51706,-0.08764,12.4,MIS,132308
47.51674,-0.08545,7.87,CZH,104828
47.60407,-0.10143,0.79,BTH,7963
47.56414,-0.08945,19.61,MIE,209238
47.57369,-0.08712,7.47,BTH,75297
47.59183,-0.10001,3.49,MIE,37238
47.6032,-0.10039,2.44,BTH,24595
47.60456,-0.10051,3.18,MIS,33930
47.61462,-0.10253,0.38,TRN,3324
47.61526,-0.10047,1.07,TRN,9362
47.61774,-0.10108,4.33,MLG,13856
47.62047,-0.10191,1.98,MLG,6336
47.62192,-0.10151,5.74,MIS,61245
47.3015,-0.01273,0.07,FLA,1400
47.61418,-0.09958,1.04,TRN,9100
47.61515,-0.0991,1.79,MLG,5728
47.61725,-0.09906,2.06,MLG,6592
47.6164,-0.09645,2.45,FLA,49000
47.30136,-0.01265,0.06,FLA,1200
47.64124,-0.10391,1.1,MIE,11737
47.65746,-0.10225,3.2,MIE,34144
47.30135,-0.01255,0.06,FLA,1200
47.66396,-0.10263,5.74,TTH,49823
47.65264,-0.10123,2.71,MIE,28915
47.65948,-0.10128,4.52,MIE,48228
47.65672,-0.10057,3.52,MIE,37558
47.69068,-0.10289,9.08,ORH,60926
47.60298,-0.0925,6.56,TTH,56940
47.61963,-0.09658,17.19,MIS,183417
47.6139,-0.08649,0.87,MIS,9282
47.61639,-0.0943,0.22,FLA,4400
47.61548,-0.09317,0.86,VRG,7103
47.62428,-0.0953,0.19,FLA,3800
47.62462,-0.09422,0.19,VRG,1569
47.61319,-0.09263,1.88,MCR,18649
47.61247,-0.09045,0.31,VRG,2560
47.61738,-0.0909,18.86,MIS,201236
47.6343,-0.09514,0.98,MIE,10456
47.63297,-0.09415,2.23,MIE,23794
47.64024,-0.09622,4.96,MCR,49203
47.66044,-0.09874,2.96,MIE,31583
47.30044,-0.01245,0.39,FLA,7800
47.66045,-0.09336,3.34,MIE,35637
47.52508,-0.08375,4.07,BTH,41025
47.51962,-0.08334,3.65,BTH,36792
47.52704,-0.0843,1.78,MIS,18992
47.53296,-0.08396,3.43,BTH,34574
47.52034,-0.08163,5.0,MIE,53350
47.52232,-0.08195,7.72,BTH,77817
47.52572,-0.082,2.94,MIS,31369
47.53163,-0.08236,4.38,MCR,43449
47.53456,-0.08178,7.73,BTH,77918
47.52578,-0.07925,9.89,MIS,105526
47.51918,-0.07834,2.22,MIE,23687
47.52248,-0.07841,1.35,MIE,14404
47.52215,-0.07757,1.15,MIE,12270
47.53166,-0.07843,5.0,BTH,50400
47.6104,-0.08738,1.47,MIE,15684
47.56162,-0.08567,4.82,ORH,32342
47.56482,-0.08442,23.47,BTH,236577
47.57071,-0.0851,5.25,MIE,56017
47.57082,-0.08102,7.65,BTH,77112
47.56274,-0.08032,10.6,BTH,106848
47.56806,-0.08172,9.33,BTH,94046
47.5757,-0.08344,9.89,TRN,86537
47.57184,-0.08049,2.84,MIE,30302
47.52452,-0.07642,1.83,MIS,19526
47.52834,-0.07747,0.82,MIS,8749
47.53396,-0.07771,2.48,BTH,24998
47.51952,-0.07606,9.63,MIE,102752
47.51816,-0.07299,3.2,MIE,34144
47.52378,-0.07263,5.4,MCR,53568
47.51688,-0.07042,0.3,BTH,3024
47.61358,-0.08681,0.84,MIS,8962
47.30146,-0.01241,0.07,FLA,1400
47.56671,-0.07663,10.34,MIE,110327
47.57022,-0.07646,4.35,BTH,43847
47.5729,-0.07876,1.1,TRN,9625
47.57396,-0.07781,3.58,BTH,36086
47.58231,-0.0784,13.54,BTH,136483
47.57144,-0.07653,2.68,TRN,23450
47.55438,-0.07299,2.97,CZH,39560
47.30126,-0.01237,0.03,FLA,600
47.57986,-0.07519,1.54,TTH,13367
47.58447,-0.07739,3.65,BTH,36792
47.58198,-0.07729,3.06,MIS,32650
47.5864,-0.07769,6.89,TTH,59805
47.5731,-0.07449,9.35,BTH,94248
47.5849,-0.0741,4.05,MIE,43213
47.60884,-0.08852,0.96,MIE,10243
47.30118,-0.01227,0.03,FLA,600
47.61958,-0.08722,4.24,MIS,45240
47.60933,-0.08427,1.39,MIS,14831
47.60892,-0.08339,0.36,FLA,7199
47.60902,-0.08302,0.16,MIS,1707
47.60792,-0.08219,2.09,ORH,14023
47.6055,-0.08064,4.61,MIS,49188
47.60802,-0.07955,3.19,ORH,21404
47.60962,-0.0823,0.88,ORH,5904
47.69368,-0.10606,4.58,MIS,48868
47.61169,-0.07956,12.1,BTH,121968
47.60462,-0.07845,1.78,MIS,18992
47.61046,-0.07755,3.17,MIS,33823
47.62508,-0.07875,2.41,SOG,23907
47.61292,-0.07669,0.88,MIS,9389
47.61464,-0.07692,6.15,MIE,65620
47.66298,-0.08502,0.84,MIE,8962
47.66316,-0.08333,0.8,MIE,8536
47.664,-0.08301,4.75,MIE,50682
47.69016,-0.10617,6.34,MIS,67647
47.6979,-0.10555,4.51,BTH,45460
47.66402,-0.09979,1.83,MIE,19526
47.69914,-0.10457,2.07,MIS,22086
47.72811,-0.10974,8.61,BTH,86788
47.73384,-0.10812,11.34,MIS,120997
47.73044,-0.10324,1.68,BTH,16934
47.6981,-0.10082,12.15,MIS,129640
47.70052,-0.09961,0.9,MIE,9603
47.69377,-0.09686,2.39,MIS,25501
47.6923,-0.09616,4.47,MIS,47694
47.73346,-0.09894,1.04,TTH,9027
47.73714,-0.09897,0.01,BTH,100
47.73604,-0.09903,2.24,BTH,22579
47.75999,-0.08992,3.93,MIE,41933
47.73373,-0.101,12.78,TTH,110930
47.7307,-0.09914,4.13,MIS,44067
47.73675,-0.09971,0.04,BTH,403
47.73668,-0.09792,1.76,BTH,17740
47.74004,-0.10909,4.28,BTH,43142
47.74548,-0.11006,2.25,BTH,22680
47.74298,-0.10932,5.71,BTH,57556
47.74489,-0.10734,4.79,BTH,48283
47.75358,-0.10941,3.7,BTH,37296
47.7584,-0.11076,1.91,BTH,19252
47.76464,-0.11164,1.86,VRG,15363
47.76476,-0.11078,8.04,VRG,66410
47.7601,-0.10902,8.2,BTH,82655
47.7585,-0.10893,0.28,TRN,2450
47.76707,-0.10933,7.65,MIS,81625
47.7398,-0.1061,6.26,ORH,42004
47.7472,-0.10637,3.0,BTH,30240
47.74183,-0.10339,5.41,CZH,72061
47.74606,-0.10458,3.29,BTH,33163
47.74342,-0.10351,8.18,BTH,82454
47.75092,-0.10556,2.79,BTH,28123
47.75634,-0.10735,0.93,BTH,9374
47.76198,-0.10635,5.91,BTH,59572
47.76532,-0.10779,11.73,VRG,96889
47.7741,-0.1085,3.6,BTH,36288
47.75947,-0.10626,9.73,BTH,98078
47.76946,-0.10755,9.67,MIS,103178
47.77344,-0.10564,2.43,BTH,24494
47.77564,-0.11215,5.78,MIE,61672
47.7882,-0.11354,1.98,MIE,21126
47.78615,-0.11117,25.48,MIE,271871
