lat,lon,surface,code_culture,value
44.75434,0.46264,3.48,TRN,30450
44.75694,0.46217,1.14,VRC,9575
44.75616,0.46283,0.63,VRC,5292
44.75966,0.46276,2.51,BTH,25300
44.75583,0.46319,0.46,VRC,3864
44.74656,0.46535,4.59,BTH,46267
44.74972,0.46382,4.18,TTH,36282
44.75725,0.46397,3.15,CZH,41958
44.75642,0.46467,2.06,CZH,27439
44.73932,0.46671,0.75,VRN,6300
44.73506,0.46768,0.72,ORP,4831
44.73924,0.46806,1.06,VRC,8904
44.74002,0.46679,0.61,VRN,5124
44.74093,0.46788,2.37,VRC,19908
44.72592,0.47018,4.54,ORH,30463
44.73881,0.46858,2.74,VRC,23016
44.74162,0.46826,0.87,VRC,7307
44.74235,0.46788,1.34,VRN,11256
44.74519,0.46651,2.63,BTH,26510
44.76088,0.46558,3.3,MIS,35211
44.75764,0.46664,5.38,TRN,47074
44.76164,0.46685,5.6,MIS,59751
44.75289,0.46799,1.45,VRC,12179
44.76382,0.46354,15.94,MIS,170079
44.76798,0.46495,4.71,SOG,46723
44.78532,0.4614,0.82,VRC,6888
44.78663,0.46171,0.99,VRC,8315
44.78895,0.46198,4.91,VRC,41244
44.79038,0.46145,2.21,VRC,18564
44.79224,0.46136,9.32,VRC,78288
44.79682,0.46038,0.37,VRC,3107
44.79456,0.46384,0.82,VRC,6888
44.79476,0.46143,7.91,VRC,66444
44.78717,0.46342,0.69,VRC,5795
44.78828,0.46375,1.75,VRC,14700
44.77416,0.46478,24.28,TRN,212450
44.76772,0.46755,3.51,BTH,35380
44.7687,0.46815,4.12,BTH,41529
44.78721,0.46463,0.44,VRC,3696
44.79148,0.46457,1.55,VRC,13020
44.7944,0.46455,0.4,VRN,3360
44.78902,0.46588,5.72,VRC,48047
44.78707,0.46745,1.14,VRC,9575
44.79265,0.46565,4.45,VRC,37380
44.79618,0.46618,1.02,VRC,8568
44.79496,0.46663,0.09,VRG,743
44.79932,0.45454,6.2,VRC,52080
44.80314,0.45464,1.4,VRC,11759
44.80689,0.45347,1.22,VRC,10248
44.80938,0.45399,1.79,VRC,15036
44.80437,0.45714,0.67,VRC,5628
44.80504,0.45692,0.44,VRC,3696
44.84105,0.45829,0.3,ORH,2013
44.81259,0.45436,4.46,VRC,37463
44.80315,0.45665,2.7,VRC,22680
44.8096,0.45635,5.85,VRC,49139
44.81228,0.45606,1.51,VRC,12684
44.81687,0.45611,0.39,VRC,3276
44.82778,0.45205,10.13,VRC,85092
44.83159,0.45438,4.44,BTH,44755
44.81958,0.45501,0.33,VRC,2772
44.81776,0.45536,0.74,VRC,6215
44.82339,0.45492,13.75,VRC,115500
44.82089,0.4558,0.93,VRC,7811
44.82648,0.45577,2.54,VRN,21336
44.80666,0.45671,11.17,VRC,93828
44.81138,0.45685,2.56,VRC,21504
44.81692,0.45644,0.22,VRC,1848
44.81421,0.45774,4.96,VRC,41663
44.81556,0.45733,1.27,VRC,10668
44.81718,0.45772,3.04,VRC,25536
44.79977,0.45867,0.99,VRC,8315
44.80329,0.45862,2.45,VRC,20580
44.80487,0.45878,2.03,VRC,17052
44.80085,0.45984,0.27,VRC,2268
44.81164,0.45852,1.92,VRC,16128
44.81597,0.45894,1.82,VRC,15287
44.81038,0.45965,1.47,VRC,12347
44.81656,0.45969,1.82,VRC,15287
44.81781,0.45635,0.99,VRC,8315
44.81801,0.45726,1.66,VRC,13943
44.81938,0.45764,2.86,VRC,24024
44.82039,0.45793,1.34,VRN,11256
44.82506,0.45803,3.86,SOG,38291
44.8264,0.4584,1.73,VRC,14531
44.84468,0.45228,2.17,ORH,14560
44.84174,0.45357,0.24,ORH,1610
44.8428,0.45389,1.7,ORH,11407
44.84002,0.45432,1.4,ORH,9394
44.84198,0.45435,0.26,ORH,1744
44.84502,0.45513,0.45,ORH,3019
44.84362,0.45546,1.87,ORH,12547
44.80342,0.46116,3.54,VRC,29736
44.8046,0.46145,1.46,VRC,12264
44.80632,0.46152,11.95,VRC,100380
44.81066,0.46034,0.45,VRC,3780
44.81174,0.46,0.31,VRC,2603
44.81383,0.46124,8.75,VRC,73500
44.81596,0.46066,1.49,VRC,12515
44.80294,0.46215,0.71,VRC,5963
44.80741,0.46233,1.64,VRC,13776
44.81568,0.46169,1.74,VRC,14615
44.81764,0.4619,1.32,VRC,11088
44.81936,0.45953,0.54,VRC,4536
44.81875,0.46009,1.3,VRC,10920
44.82067,0.45988,3.93,VRC,33012
44.81857,0.46109,3.34,VRC,28056
44.81932,0.46243,1.76,VRC,14783
44.82444,0.46266,3.93,SOG,38985
44.80324,0.46373,0.91,VRC,7643
