lat,lon,surface,code_culture,value
47.80454,-1.2049,2.53,MIS,26995
47.80508,-1.20472,2.16,MIS,23047
47.803,-1.20372,4.72,ORH,31671
47.80638,-1.20338,3.04,MIE,32436
47.80958,-1.20325,10.43,ORH,69985
47.81666,-1.21093,21.36,TTH,185404
47.81914,-1.21125,3.91,TTH,33938
47.82198,-1.21116,2.79,TTH,24217
47.82846,-1.21142,1.13,ORH,7582
47.83141,-1.21197,7.07,BTH,71265
47.83872,-1.21056,7.58,TTH,65794
47.84312,-1.21236,5.67,BTH,57153
47.8341,-1.21005,1.26,TTH,10936
47.84087,-1.21102,3.28,MIE,34997
47.83391,-1.20898,2.91,TTH,25258
47.83858,-1.20926,3.63,MIE,38732
47.84156,-1.21068,3.8,MIE,40545
47.84461,-1.20983,9.86,BTH,99388
47.84732,-1.21121,8.37,MIE,89307
47.84948,-1.21063,5.19,BTH,52315
47.82242,-1.20758,10.34,TTH,89751
47.81466,-1.20628,12.56,TTH,109020
47.8242,-1.20643,0.37,ORH,2482
47.82707,-1.20784,30.28,ORH,203178
47.81674,-1.20399,8.35,BTH,84167
47.83802,-1.20862,3.89,MIE,41506
47.84309,-1.20747,5.17,MIE,55163
47.78138,-1.201,10.89,MIE,116196
47.78283,-1.2011,9.64,MIE,102858
47.78446,-1.20216,10.71,ORH,71864
47.77767,-1.19945,3.24,MIS,34570
47.79004,-1.19975,6.24,BTH,62899
47.81416,-1.20228,7.16,BTH,72172
47.80908,-1.20068,6.78,MIE,72342
47.77807,-1.19669,9.7,MIS,103499
47.7933,-1.19816,1.04,MIE,11096
47.78742,-1.1967,9.95,BTH,100296
47.79324,-1.1975,4.49,MIE,47908
47.78385,-1.19456,12.41,BTH,125092
47.80672,-1.19984,5.82,MIE,62099
47.80971,-1.1991,2.85,BTH,28728
47.8136,-1.199,1.42,MIE,15151
47.79826,-1.19704,0.65,MIE,6935
47.7961,-1.19627,2.18,BTH,21974
47.81084,-1.19886,6.84,MIE,72982
47.80847,-1.19709,8.23,BTH,82958
47.82138,-1.20254,27.2,CZH,362304
47.83012,-1.20415,1.69,BTH,17035
47.81629,-1.20144,5.84,BTH,58867
47.8312,-1.20164,3.3,MCR,32736
47.81524,-1.1855,2.0,BTH,20160
47.83266,-1.20405,2.21,MCR,21923
47.84034,-1.20429,5.0,MIE,53350
47.84882,-1.20598,5.18,BTH,52214
47.84214,-1.20525,3.22,BTH,32457
47.84468,-1.20517,7.0,BTH,70559
47.83272,-1.20189,3.13,MCR,31049
47.84404,-1.20347,5.26,BTH,53020
47.81869,-1.1853,2.95,MIE,31476
47.8496,-1.20415,3.61,MIE,38518
47.84184,-1.20331,3.0,MIE,32010
47.84609,-1.20309,3.33,MIE,35531
47.84743,-1.20337,2.16,MIE,23047
