lat,lon,surface,code_culture,value
46.17554,-1.05981,5.68,ORH,38112
47.12465,-1.0796,1.5,SOG,14880
46.19522,-1.06608,2.63,MCR,26089
46.20114,-1.06622,7.5,BTH,75600
46.19466,-1.06477,1.41,MIE,15044
46.1968,-1.06432,1.52,MIE,16218
46.20874,-1.06661,5.15,BTH,51912
46.20714,-1.06536,4.64,BTH,46771
46.2111,-1.06633,4.4,ORH,29524
46.20107,-1.06489,9.45,BTH,95256
46.19534,-1.06354,2.1,MIE,22407
46.2067,-1.06387,12.77,BDH,128721
46.21386,-1.06657,2.81,BTH,28324
46.22501,-1.06696,5.62,MIE,59965
46.21354,-1.06552,3.61,MCR,35811
46.22119,-1.06567,1.24,MIS,13230
46.2287,-1.06644,0.43,MLG,1376
46.2301,-1.06623,2.58,MLG,8256
46.19531,-1.06223,2.04,MCR,20236
46.20302,-1.06335,1.9,BDH,19152
46.20296,-1.06229,3.58,BTH,36086
46.20986,-1.06398,5.89,ORP,39521
46.21221,-1.06395,1.47,BTH,14817
46.19664,-1.06105,1.69,BTH,17035
46.19753,-1.06076,0.48,MIE,5121
47.14916,-1.07824,0.14,PTC,1646
46.19993,-1.05962,9.33,BTH,94046
46.20416,-1.05986,7.54,BTH,76003
46.2071,-1.06167,5.19,BTH,52315
46.2101,-1.06127,2.49,MCR,24700
46.21464,-1.06386,1.81,BTH,18244
46.21837,-1.064,2.79,ORP,18720
46.21748,-1.06285,1.65,BTN,42421
46.22183,-1.06387,1.43,MIS,15258
46.21358,-1.06243,9.91,BTH,99892
46.21598,-1.06138,1.72,MIE,18352
46.22048,-1.061,3.75,MCR,37200
46.23405,-1.07526,0.67,BTH,6753
46.24164,-1.07488,18.31,BTH,184564
46.23096,-1.07105,2.98,CZH,39693
46.23567,-1.07134,0.89,BTH,8971
46.2343,-1.07192,7.59,CZH,101098
46.23532,-1.06908,1.83,BTH,18446
46.24995,-1.07334,9.83,TTH,85324
46.25256,-1.07485,19.98,MIS,213186
46.25425,-1.06984,7.79,BTH,78523
46.26044,-1.07219,5.95,TTH,51646
46.26742,-1.07098,20.22,BTH,203817
46.27774,-1.07724,20.66,BDH,208252
46.28742,-1.07902,3.48,MIS,37131
46.30382,-1.07842,11.18,BTH,112694
46.27413,-1.0734,35.13,BTH,354110
46.28519,-1.07489,24.06,BTH,242524
46.28815,-1.07567,7.57,ORP,50794
46.24854,-1.06979,2.26,MLG,7231
46.25128,-1.06881,5.64,MIS,60178
46.26491,-1.06946,4.17,BDH,42033
46.26292,-1.06896,2.39,BDH,24091
46.2329,-1.06243,15.16,BTH,152812
46.2391,-1.06462,3.0,BTH,30240
46.24769,-1.0669,2.45,BTH,24696
46.23744,-1.06344,3.72,ORP,24961
46.24622,-1.06511,1.95,BTH,19656
46.25048,-1.06566,8.33,MIS,88881
46.26467,-1.06785,1.87,BDH,18849
46.26842,-1.06696,5.14,BDH,51811
46.2544,-1.06532,6.34,MIS,67647
46.27971,-1.07101,3.44,MIE,36704
46.28824,-1.07224,11.5,ORH,77164
46.26784,-1.06822,3.55,BDH,35784
46.27802,-1.06824,3.22,BDH,32457
46.28053,-1.06875,7.25,BDH,73080
46.27278,-1.0664,6.37,BTH,64209
46.29014,-1.06983,1.57,BTH,15825
46.29316,-1.0683,4.3,BTH,43344
46.28766,-1.06692,17.35,BDH,174888
46.29001,-1.06699,7.89,BTH,79531
46.01824,-1.04629,2.03,MIS,21660
46.01565,-1.04517,1.27,MIS,13550
46.02463,-1.04504,6.32,MIE,67434
46.0332,-1.04641,0.93,SOG,9225
46.03443,-1.04521,1.35,BTH,13608
46.0351,-1.04497,2.61,BTH,26308
46.03806,-1.04533,1.48,MIS,15791
46.01552,-1.04094,3.88,TRN,33949
46.0144,-1.04022,1.25,MIE,13337
46.03692,-1.04421,2.02,BTH,20361
46.03504,-1.0431,4.67,SOG,46326
46.0382,-1.04232,4.49,BTH,45259
46.06096,-1.04768,3.48,MLG,11136
46.06234,-1.0478,1.96,MIE,20913
46.07132,-1.05104,9.86,BTH,99388
46.07337,-1.05142,12.19,MIE,130067
46.06802,-1.04785,11.6,BDH,116928
46.07486,-1.04977,13.07,CZH,174092
46.08092,-1.04807,1.24,BTH,12499
46.05247,-1.04536,31.19,MIS,332797
46.06105,-1.0458,4.98,MIE,53136
46.07514,-1.04749,5.53,MIE,59005
46.07864,-1.04691,10.12,MIS,107980
46.06811,-1.04483,5.29,MIE,56444
46.07978,-1.04529,6.36,BTH,64108
46.08242,-1.04615,17.93,BTH,180734
46.01344,-1.03825,6.59,MIS,70315
46.03632,-1.04102,3.15,SOG,31248
46.04064,-1.0404,2.32,BTH,23385
46.0566,-1.04219,19.34,MIS,206357
46.07017,-1.04373,6.5,MIS,69355
46.13106,-1.04941,1.63,BTH,16430
46.07194,-1.04316,5.03,BTH,50702
46.07552,-1.04231,20.76,MIS,221509
46.0482,-1.03801,1.56,TRN,13650
46.07099,-1.0398,5.7,BTH,57455
46.08145,-1.04156,14.82,BDH,149385
46.07328,-1.03201,2.77,MIE,29555
46.07528,-1.03855,8.6,BDH,86688
46.07803,-1.03936,17.04,BTH,171763
46.08558,-1.0502,15.03,BTH,151502
46.0961,-1.05217,5.35,BTH,53927
46.09843,-1.0519,2.31,ORH,15500
46.09284,-1.0504,7.99,BTH,80539
46.09886,-1.05085,1.11,ORH,7448
46.08964,-1.04874,1.14,BTH,11491
46.09723,-1.05065,1.68,BTH,16934
46.09496,-1.04978,0.77,BTH,7761
46.09884,-1.04916,4.44,ORH,29792
46.1121,-1.05325,1.31,BTH,13204
46.11676,-1.05111,6.49,BTH,65419
46.08706,-1.04778,6.65,BTH,67032
46.09302,-1.04784,1.59,ORH,10668
46.0454,-1.02597,3.41,MIE,36384
46.08995,-1.04715,4.59,MIS,48975
46.09194,-1.04749,5.89,ORH,39521
46.1006,-1.04898,1.9,ORP,12748
46.09428,-1.0468,6.11,BTH,61588
46.10772,-1.0485,12.81,BTH,129124
46.11368,-1.04935,7.54,MIE,80451
46.11578,-1.04976,3.92,BTH,39513
46.12062,-1.05453,17.94,CZH,238960
46.12354,-1.05397,11.37,BDH,114609
46.12624,-1.05336,8.25,BTH,83160
46.13211,-1.05473,3.59,TRN,31412
46.134,-1.0534,12.79,ORH,85820
46.13645,-1.05355,4.85,BDH,48888
46.12616,-1.05102,0.95,MIS,10136
46.13957,-1.05359,1.99,CZH,26506
46.14408,-1.05419,10.05,TRN,87937
46.15412,-1.05581,3.7,BTH,37296
46.14127,-1.0538,5.52,BTH,55641
46.14545,-1.05363,2.53,BTH,25502
46.15233,-1.05426,1.99,MIS,21233
46.15679,-1.05487,28.91,BTH,291412
46.15099,-1.05364,3.32,BTH,33465
