lat,lon,surface,code_culture,value
46.51656,-1.53891,2.59,MIS,27635
46.5259,-1.53996,5.83,MIS,62206
46.53116,-1.54263,0.49,MIS,5228
46.53296,-1.54133,6.49,MIS,69248
46.54488,-1.54398,3.53,BTH,35582
46.53994,-1.54256,8.59,MIE,91655
46.53122,-1.54059,1.07,MIS,11416
46.52958,-1.54041,3.95,MIS,42146
46.52776,-1.54065,6.82,MIS,72769
46.53456,-1.54115,2.56,PTC,30105
46.54092,-1.54138,0.92,MIE,9816
46.53997,-1.54062,1.96,MIE,20913
46.53902,-1.54049,0.95,MLG,3040
46.54864,-1.54829,3.67,BTH,36993
46.54514,-1.5458,6.7,MIE,71489
46.55672,-1.54503,15.88,CZH,211521
46.57148,-1.54985,5.7,TTH,49476
46.57282,-1.54808,1.98,TTH,17186
46.57416,-1.54886,2.09,MIS,22300
46.57902,-1.55011,4.13,MIS,44067
46.57696,-1.54738,9.15,MIS,97630
46.57306,-1.54706,8.8,BTH,88704
46.54848,-1.54448,2.6,MIS,27742
46.55422,-1.5448,4.17,BTH,42033
46.5605,-1.5452,15.24,ORH,102260
46.56336,-1.54508,13.13,BTH,132350
46.54843,-1.54192,4.29,MIE,45774
46.5475,-1.54137,0.76,MIS,8109
46.58024,-1.54736,9.15,MIS,97630
46.57712,-1.54482,2.55,BTH,25704
46.5737,-1.54331,12.47,MIS,133054
46.58349,-1.65087,7.76,BTH,78220
46.58192,-1.64596,7.85,TRN,68687
46.58038,-1.6454,3.97,MIS,42359
46.61206,-1.6464,5.48,MIE,58471
46.6259,-1.6523,7.09,BTH,71467
46.63744,-1.65475,5.49,BTH,55339
46.63842,-1.65526,4.25,MIE,45347
46.63371,-1.65199,2.13,MIE,22727
46.63743,-1.65231,1.0,MIE,10670
46.64351,-1.65448,10.12,BTH,102009
46.6273,-1.65099,2.92,BTH,29433
46.62501,-1.64976,2.41,MIE,25714
46.6286,-1.65013,3.54,BTH,35683
46.6233,-1.64867,2.15,MIE,22940
46.616,-1.64743,12.19,MIE,130067
46.62418,-1.64812,0.87,BTH,8769
46.62483,-1.64777,1.17,BTH,11793
46.63658,-1.651,5.26,MIS,56124
46.64098,-1.64955,1.53,MIS,16325
46.64634,-1.65013,2.98,CZH,39693
46.99919,-1.60564,0.35,VRC,2939
46.59232,-1.64505,2.44,ORH,16372
46.5908,-1.64474,4.28,ORH,28718
46.59518,-1.64422,2.9,MIE,30943
46.58402,-1.64233,4.25,ORH,28517
46.59989,-1.6456,4.45,MIE,47481
46.99646,-1.60507,0.38,VRC,3192
46.61468,-1.64514,1.93,ORH,12950
46.60878,-1.64345,1.21,BTH,12196
46.57886,-1.64088,5.3,BTH,53423
46.58008,-1.63975,1.11,MIE,11843
46.58836,-1.64093,6.39,MIE,68181
46.58153,-1.63897,1.54,MIE,16431
47.01111,-1.59972,0.07,VRC,588
46.58068,-1.63758,4.13,MIE,44067
46.59656,-1.64026,13.89,BTH,140011
46.5994,-1.64182,4.98,MIE,53136
46.6079,-1.64311,1.25,MIS,13337
46.61391,-1.64202,11.17,BTH,112593
46.62894,-1.64549,2.76,BTH,27820
46.63917,-1.64867,3.79,MIS,40439
46.63516,-1.64728,1.85,MIE,19739
46.64288,-1.6497,3.07,MLG,9824
46.63912,-1.64742,3.19,MIS,34037
46.64421,-1.64781,11.61,BTH,117028
46.65087,-1.64818,2.1,BTH,21168
46.62676,-1.64312,6.66,MIE,71062
46.62481,-1.64231,3.06,MIE,32650
46.63715,-1.64543,1.31,MIE,13977
46.63796,-1.64496,0.39,BTH,3931
46.6394,-1.6443,7.08,BTH,71366
46.64906,-1.64637,5.18,MIS,55270
46.64472,-1.64544,3.72,MIE,39692
46.66029,-1.65434,4.65,MIE,49615
46.64634,-1.64464,17.36,MIE,185231
46.63384,-1.64342,9.56,CZH,127339
46.65968,-1.65629,6.05,MIE,64553
46.66192,-1.65692,2.48,BTH,24998
46.6641,-1.65682,4.57,MIS,48761
46.65318,-1.6549,4.2,BTH,42336
46.65547,-1.65401,1.67,BTH,16833
