lat,lon,surface,code_culture,value
45.93994,-0.76165,2.35,TRN,20562
45.94523,-0.76148,14.8,MIE,157916
45.93166,-0.7594,3.51,BDH,35380
45.93608,-0.75892,3.35,MIS,35744
45.94307,-0.76003,2.07,TRN,18112
45.91293,-0.7572,0.45,BTH,4536
45.91784,-0.75785,1.42,ORP,9528
45.91472,-0.75711,1.64,BTH,16531
45.91766,-0.75672,0.91,ORP,6106
45.91142,-0.75583,11.81,BTH,119044
45.9129,-0.75508,2.01,MIE,21446
45.916,-0.75434,5.79,MIE,61779
45.9278,-0.75691,0.53,MIS,5655
45.9256,-0.75672,1.27,MIS,13550
45.93428,-0.75881,1.92,BDH,19353
45.94132,-0.75877,1.53,BTH,15422
45.93296,-0.75638,10.44,MIE,111394
45.94284,-0.75764,7.4,BTH,74592
45.88538,-0.75203,0.66,BTH,6652
45.8859,-0.75207,0.11,MIE,1173
45.88788,-0.75155,0.65,BTH,6552
45.89076,-0.75145,5.98,BTH,60278
45.88886,-0.75012,1.57,BTH,15825
45.8856,-0.7495,1.99,MIE,21233
45.8882,-0.75006,0.22,MIS,2347
45.8943,-0.75311,0.66,BTH,6652
45.89426,-0.75277,0.84,BTH,8467
45.89292,-0.75205,1.88,BTH,18950
45.894,-0.75216,0.5,BTH,5040
45.894,-0.75159,0.51,BTH,5140
45.90172,-0.75345,1.64,BTH,16531
45.90525,-0.75332,2.54,TRN,22225
45.90702,-0.75348,1.15,CZH,15318
45.90612,-0.75319,1.11,TRN,9712
45.89448,-0.75022,0.56,BTH,5644
45.897,-0.75103,8.01,BTH,80740
45.89914,-0.75042,1.22,TRN,10674
45.90328,-0.75129,1.87,TRN,16362
45.90388,-0.75064,0.52,TRN,4550
45.90571,-0.75111,4.74,TRN,41475
45.90838,-0.75139,4.06,ORH,27242
45.90476,-0.75064,0.7,BTH,7055
45.8726,-0.74888,7.64,MIS,81518
45.87472,-0.74724,2.32,MIE,24754
45.88216,-0.74747,14.78,MIS,157702
45.88716,-0.74899,2.18,MIE,23260
45.8933,-0.74867,0.91,BTH,9172
45.90851,-0.75015,2.31,CZH,30769
45.90768,-0.7493,0.97,BTH,9777
45.89458,-0.74769,8.66,MIS,92402
45.89878,-0.74675,0.73,CZH,9723
45.9174,-0.75416,2.25,MIE,24007
45.91371,-0.75347,9.16,MIE,97737
45.91814,-0.75243,3.1,BTH,31248
45.91718,-0.75154,0.63,MIE,6722
45.92102,-0.7516,1.0,MIS,10670
45.93648,-0.75573,4.63,BTH,46670
45.93892,-0.75587,10.29,BDH,103723
45.94492,-0.75593,4.89,BTH,49291
45.92913,-0.75344,0.66,BDH,6652
45.9411,-0.7522,6.68,BTH,67334
45.93492,-0.75264,3.53,BTH,35582
45.92846,-0.75327,2.27,MIS,24220
45.93132,-0.75273,10.36,MIS,110541
45.91014,-0.75001,0.53,MIE,5655
45.90994,-0.74947,0.17,MIS,1813
45.91468,-0.74983,3.48,MIE,37131
45.93668,-0.75225,7.51,BTH,75700
45.91282,-0.74885,0.67,BTH,6753
45.93072,-0.7515,2.77,MIS,29555
45.92914,-0.75099,3.26,MIS,34784
45.94358,-0.75177,7.29,BTH,73483
45.93422,-0.75098,4.21,MIS,44920
45.95098,-0.76356,3.2,TRN,28000
45.95978,-0.76281,5.05,BDH,50904
45.9563,-0.76275,11.14,BDH,112291
45.95002,-0.76189,11.43,BTH,115214
45.95222,-0.76024,3.54,TRN,30975
45.95898,-0.76177,1.72,BDH,17337
45.96071,-0.7613,0.94,CZH,12520
45.96192,-0.76088,1.66,BDH,16732
45.96836,-0.76392,3.76,CZH,50083
46.01254,-0.76237,5.48,CZH,72993
45.97224,-0.76455,1.99,BDH,20059
45.96611,-0.76347,1.84,BTH,18547
45.97139,-0.76315,2.58,BDH,26006
45.9769,-0.76572,10.91,MIS,116409
45.97522,-0.76285,3.53,TRN,30887
45.98015,-0.76253,20.28,MIS,216387
45.97342,-0.76185,7.16,BDH,72172
45.94966,-0.75997,3.53,BTH,35582
45.94864,-0.7599,5.62,BTH,56649
45.96306,-0.76044,2.72,BDH,27417
45.96435,-0.7599,4.41,ORH,29591
45.9551,-0.76022,22.1,MIE,235807
45.9474,-0.75865,10.53,MIE,112355
45.9593,-0.75955,1.79,ORH,12010
45.95941,-0.75786,3.47,BTH,34977
45.96088,-0.75933,2.99,BDH,30139
45.96699,-0.7606,15.04,ORH,100918
45.96715,-0.75782,9.46,ORH,63476
45.97634,-0.76037,2.59,BDH,26107
45.97412,-0.75959,0.99,BTH,9979
45.98611,-0.7664,23.98,BDH,241718
46.00033,-0.76672,3.3,TRN,28875
45.9956,-0.76465,10.56,BTH,106444
45.9981,-0.76518,2.62,BTH,26409
45.99116,-0.76442,6.01,MIE,64126
45.99991,-0.7641,4.42,TRN,38675
46.00548,-0.76686,6.62,ORP,44420
46.01138,-0.76612,6.05,TRN,52937
46.01654,-0.76655,11.53,BDH,116222
46.00222,-0.76561,7.28,MIS,77677
46.00686,-0.76383,8.83,ORH,59249
46.01908,-0.76569,1.69,BTH,17035
45.98994,-0.76262,4.73,MIE,50469
45.99836,-0.76294,3.7,BTH,37296
45.99806,-0.76123,2.43,MIS,25928
45.98724,-0.76155,5.68,BDH,57254
45.98494,-0.75885,11.57,MIS,123451
