lat,lon,surface,code_culture,value
45.69398,-0.51865,1.13,VRC,9492
45.69392,-0.5179,2.3,VRC,19320
45.6919,-0.51714,1.52,BTH,15321
45.67856,-0.51601,0.9,BDH,9072
45.6783,-0.51601,0.56,BDH,5644
45.68202,-0.51552,3.83,MIS,40866
45.68478,-0.51627,0.87,VRN,7307
45.73022,-0.5237,0.25,VRC,2099
45.67848,-0.51382,6.1,BDH,61488
45.68837,-0.51628,2.0,BTH,20160
45.69158,-0.51598,2.98,VRC,25032
45.69364,-0.51688,1.24,VRC,10415
45.68594,-0.51613,3.03,BTH,30542
45.69082,-0.51522,1.78,BTH,17942
45.70556,-0.52261,5.51,MIS,58791
45.70426,-0.52039,3.54,MIS,37771
45.71514,-0.52218,1.51,MIS,16111
45.72248,-0.52306,0.96,BTH,9676
45.72418,-0.52381,3.2,SOG,31744
45.7314,-0.52321,0.75,VRC,6300
45.71472,-0.52112,0.89,ORP,5971
45.7161,-0.52053,0.4,ORP,2684
45.731,-0.5229,1.03,BTH,10382
45.73,-0.52244,0.07,VRN,588
45.72976,-0.52147,1.24,VRN,10415
45.73112,-0.5213,0.62,VRC,5207
45.69932,-0.51888,10.31,BTH,103924
45.70225,-0.51944,1.54,MIS,16431
45.70434,-0.51872,2.57,MIS,27421
45.71328,-0.52003,3.65,ORP,24491
45.71122,-0.51898,0.5,MIS,5335
45.70947,-0.51803,4.65,CZH,61938
45.70109,-0.51728,4.58,MIS,48868
45.70395,-0.51693,3.24,MIS,34570
45.7119,-0.51837,1.68,ORP,11272
45.71064,-0.5171,1.28,VRC,10751
45.71682,-0.5194,3.1,ORP,20801
45.7308,-0.5208,2.91,VRN,24444
45.72992,-0.5206,0.27,VRN,2268
45.7177,-0.51729,3.62,ORP,24290
45.72524,-0.51912,0.83,BTH,8366
45.72813,-0.5183,0.42,VRC,3527
45.73084,-0.51891,0.82,VRC,6888
45.73119,-0.5187,0.18,VRC,1512
45.72854,-0.51801,0.41,VRN,3444
45.73124,-0.51797,1.34,VRN,11256
45.66728,-0.51367,4.64,BTH,46771
45.66604,-0.51262,5.98,VRC,50232
45.66274,-0.51191,8.8,TRN,77000
45.67111,-0.51288,5.72,VRC,48047
45.66935,-0.51218,2.91,VRC,24444
45.67489,-0.51355,2.19,VRC,18396
45.67497,-0.51295,0.49,VRN,4116
45.6624,-0.51016,5.84,TRN,51100
45.66604,-0.51087,0.97,ORP,6508
45.6667,-0.51089,0.56,VRC,4704
45.6751,-0.51254,0.36,VRC,3024
45.6702,-0.51133,0.85,VRC,7139
45.68587,-0.51338,9.3,TRN,81375
45.69158,-0.51396,0.97,BTH,9777
45.67919,-0.51318,5.61,BDH,56548
45.67727,-0.51163,2.4,ORP,16104
45.68734,-0.51252,1.16,TRN,10150
45.69061,-0.51332,1.74,BTH,17539
45.69054,-0.51265,0.6,ORP,4026
45.69303,-0.51248,0.83,VRC,6971
45.66527,-0.5106,2.42,VRC,20328
45.66152,-0.50829,4.51,ORP,30262
45.66516,-0.50901,1.27,VRC,10668
45.6644,-0.50936,0.62,BTH,6249
45.66394,-0.50869,1.53,VRC,12851
45.66998,-0.51021,1.42,VRC,11927
45.67696,-0.51071,4.29,ORP,28785
45.66898,-0.50952,1.84,BTH,18547
45.66938,-0.50967,0.48,VRC,4032
45.67088,-0.50994,0.66,VRC,5544
45.66847,-0.50901,2.86,VRC,24024
45.66707,-0.50802,0.7,VRC,5879
45.661,-0.50748,0.59,VRC,4955
45.66308,-0.50793,3.34,VRC,28056
