lat,lon,surface,code_culture,value
46.19392,-0.216,2.92,TRN,25550
46.20093,-0.21741,13.11,CZH,174625
46.20328,-0.21893,1.07,BTH,10785
46.20374,-0.21845,0.58,BTH,5846
46.20775,-0.2184,7.39,CZH,98434
46.21647,-0.21946,1.85,CZH,24642
46.2042,-0.2174,3.11,BTH,31348
46.20433,-0.21612,6.67,BTH,67233
46.21348,-0.21793,2.48,ORH,16640
46.21612,-0.21847,2.54,ORH,17043
46.21583,-0.21758,4.51,ORH,30262
46.21774,-0.21692,2.95,CZH,39294
46.22697,-0.22283,26.23,BTH,264398
46.23036,-0.22357,3.44,ORH,23082
46.23354,-0.21849,2.27,TRN,19862
46.42224,-0.16633,1.86,BTH,18748
46.23292,-0.22277,2.3,CZH,30636
46.23172,-0.22109,1.81,SOG,17955
46.23634,-0.22169,2.38,SOG,23609
46.24284,-0.22525,7.8,TRN,68250
46.24538,-0.22542,6.13,BTH,61790
46.24406,-0.22431,1.47,TRN,12862
46.2537,-0.22453,3.59,CZH,47818
46.25128,-0.22328,7.18,CZH,95637
46.19217,-0.21273,2.99,BTH,30139
46.25628,-0.22207,7.13,ORH,47842
46.22326,-0.22062,5.5,TRN,48125
46.2335,-0.2203,1.18,CZH,15717
46.23682,-0.22019,1.64,BTH,16531
46.22536,-0.21846,2.0,CZH,26640
46.22175,-0.21731,13.56,CZH,180619
46.22568,-0.21766,2.52,BTH,25401
46.23139,-0.21935,2.09,CZH,27838
46.23706,-0.21945,1.37,BTH,13809
46.24204,-0.22044,21.88,CZH,291441
46.2506,-0.22164,3.01,CZH,40093
46.25372,-0.22155,1.26,BTH,12700
46.24482,-0.21855,4.69,TRN,41037
46.18626,-0.21451,4.08,BTH,41126
46.19252,-0.21498,3.24,TRN,28350
46.19074,-0.21355,2.97,MIS,31689
46.19435,-0.21493,6.52,TRN,57049
46.1971,-0.2148,2.62,BTH,26409
46.20211,-0.2152,5.38,TRN,47074
46.19143,-0.21294,0.71,MIS,7575
46.19569,-0.21234,3.88,BTH,39110
46.20906,-0.2156,6.48,BTH,65318
46.20714,-0.21535,1.55,BTH,15623
46.2051,-0.21488,3.02,BTH,30441
46.21202,-0.21528,11.15,BTH,112392
46.21474,-0.21547,2.21,BTH,22276
46.2192,-0.21584,3.7,BTH,37296
46.20704,-0.21311,3.5,BTH,35279
46.20974,-0.21286,2.36,FLA,47199
46.214,-0.2137,1.63,BTH,16430
46.18431,-0.21022,6.88,BTH,69350
46.20224,-0.21191,7.74,TRN,67725
46.19438,-0.21086,2.6,ORP,17446
46.19644,-0.21174,3.82,BDH,38505
46.18989,-0.20934,0.58,BTH,5846
46.18586,-0.20809,6.9,CZH,91908
46.19804,-0.21046,4.88,BDH,49190
46.19542,-0.20913,1.39,BTH,14011
46.2041,-0.21212,4.64,BTH,46771
46.208,-0.21228,1.56,BTH,15724
46.20864,-0.21179,1.14,BTH,11491
46.21581,-0.21285,2.75,BTH,27720
46.21668,-0.21285,1.9,ORH,12748
46.2183,-0.21315,12.89,BTH,129931
46.21482,-0.20963,8.74,TRN,76475
46.21738,-0.21049,1.85,BTH,18648
46.22719,-0.21435,15.19,CZH,202330
46.2227,-0.21434,9.38,BTH,94550
46.23084,-0.21503,14.66,CZH,195271
46.2377,-0.21539,2.8,BTH,28224
46.24594,-0.21704,10.97,CZH,146120
46.2482,-0.21812,4.61,TRN,40337
46.24933,-0.21753,2.45,BTH,24696
46.24127,-0.21673,6.3,MIS,67221
46.22442,-0.21261,4.21,BTH,42436
46.23812,-0.21431,1.8,BTH,18144
46.2257,-0.21169,5.77,BTH,58161
46.22996,-0.2121,0.74,CZH,9856
46.22858,-0.21165,5.16,ORH,34623
46.22246,-0.21046,7.44,BTH,74995
46.23936,-0.21236,3.95,CZH,52614
46.2484,-0.21459,6.61,CZH,88045
46.24644,-0.21423,7.76,TRN,67899
46.27816,-0.22632,15.5,CZH,206460
46.28156,-0.22709,5.63,BTH,56750
46.2555,-0.21481,5.06,ORH,33952
46.24136,-0.2133,3.23,MIS,34464
46.25022,-0.21375,11.03,ORH,74011
46.26536,-0.22564,2.26,BTH,22780
46.25882,-0.22534,14.06,TRN,123025
46.25858,-0.22342,1.33,ORH,8924
46.27315,-0.22496,2.51,BTH,25300
46.27618,-0.22423,8.65,ORH,58041
46.27234,-0.22351,3.65,TRN,31937
46.2865,-0.22618,4.82,BDH,48585
46.28408,-0.22474,1.56,BTH,15724
46.28342,-0.22393,3.58,SOG,35513
46.29003,-0.22491,7.57,BTH,76305
46.28608,-0.22444,2.83,ORH,18989
46.27022,-0.22209,2.01,BTH,20260
46.27303,-0.22245,1.55,BTH,15623
46.27482,-0.22304,6.5,BTH,65519
